"lag1","lat","lon","Acronym","Known_Tipping_system"
0.457,82.78807,173.57143,"ARO","Artic Sea Ice"
0.3543,81.19255,-174.70589,"ARO","Artic Sea Ice"
0.3648,81.19255,-164.11765,"ARO","Artic Sea Ice"
0.3618,81.19255,-153.52942,"ARO","Artic Sea Ice"
0.2381,81.19255,-142.94118,"ARO","Artic Sea Ice"
0.077,81.19255,-132.35294,"ARO","Artic Sea Ice"
0.3096,81.19255,-121.76471,"ARO","Artic Sea Ice"
0.6717,81.19255,-111.17647,"ARO","Artic Sea Ice"
0.51,81.19255,-100.58823,"NEN",NA
0.3024,81.19255,-90,"NEN",NA
0.2845,81.19255,-79.41177,"NEN",NA
0.2621,81.19255,-68.82353,"GIC","Greenland Ice Sheet"
0.2474,81.19255,-58.23529,"GIC","Greenland Ice Sheet"
0.239,81.19255,-47.64706,"GIC","Greenland Ice Sheet"
0.2566,81.19255,-37.05882,"GIC","Greenland Ice Sheet"
0.2904,81.19255,-26.47059,"GIC","Greenland Ice Sheet"
0.3456,81.19255,-15.88235,"GIC","Greenland Ice Sheet"
0.6604,81.19255,-5.29412,"ARO","Artic Sea Ice"
0.6821,81.19255,5.29412,"ARO","Artic Sea Ice"
0.6887,81.19255,15.88235,"ARO","Artic Sea Ice"
0.6855,81.19255,26.47059,"ARO","Artic Sea Ice"
0.6506,81.19255,37.05882,"ARO","Artic Sea Ice"
0.639,81.19255,47.64706,"ARO","Artic Sea Ice"
0.4522,81.19255,58.23529,"ARO","Artic Sea Ice"
0.4855,81.19255,68.82353,"ARO","Artic Sea Ice"
0.4304,81.19255,79.41177,"ARO","Artic Sea Ice"
0.4914,81.19255,90,"RAR","Yedoma Permafrost"
0.3075,81.19255,100.58823,"RAR","Yedoma Permafrost"
0.4501,81.19255,111.17647,"ARO","Artic Sea Ice"
0.4591,81.19255,121.76471,"ARO","Artic Sea Ice"
0.5252,81.19255,132.35294,"ARO","Artic Sea Ice"
0.4853,81.19255,142.94118,"ARO","Artic Sea Ice"
0.2456,81.19255,153.52942,"ARO","Artic Sea Ice"
0.5859,81.19255,164.11765,"ARO","Artic Sea Ice"
0.3772,81.19255,174.70589,"ARO","Artic Sea Ice"
0.4135,79.58365,-175.60976,"ARO","Artic Sea Ice"
0.4793,79.58365,-166.82927,"ARO","Artic Sea Ice"
0.4613,79.58365,-158.04878,"ARO","Artic Sea Ice"
0.5953,79.58365,-149.2683,"ARO","Artic Sea Ice"
0.6269,79.58365,-140.48781,"ARO","Artic Sea Ice"
0.3113,79.58365,-131.70732,"ARO","Artic Sea Ice"
0.1943,79.58365,-122.92683,"ARO","Artic Sea Ice"
0.3296,79.58365,-114.14634,"ARO","Artic Sea Ice"
0.5881,79.58365,-105.36585,"NWN","Boreal Forest dying"
0.3881,79.58365,-96.58537,"NEN",NA
0.3185,79.58365,-87.80488,"NEN",NA
0.31,79.58365,-79.02439,"NEN",NA
0.3734,79.58365,-70.2439,"GIC","Greenland Ice Sheet"
0.2731,79.58365,-61.46341,"GIC","Greenland Ice Sheet"
0.2622,79.58365,-52.68293,"GIC","Greenland Ice Sheet"
0.2514,79.58365,-43.90244,"GIC","Greenland Ice Sheet"
0.2665,79.58365,-35.12195,"GIC","Greenland Ice Sheet"
0.2915,79.58365,-26.34146,"GIC","Greenland Ice Sheet"
0.4772,79.58365,-17.56098,"GIC","Greenland Ice Sheet"
0.656,79.58365,-8.78049,"ARO","Artic Sea Ice"
0.6867,79.58365,0,"ARO","Artic Sea Ice"
0.6945,79.58365,8.78049,"ARO","Artic Sea Ice"
0.4873,79.58365,17.56098,"ARO","Artic Sea Ice"
0.5301,79.58365,26.34146,"ARO","Artic Sea Ice"
0.6732,79.58365,35.12195,"ARO","Artic Sea Ice"
0.6513,79.58365,43.90244,"ARO","Artic Sea Ice"
0.6128,79.58365,52.68293,"ARO","Artic Sea Ice"
0.5885,79.58365,61.46341,"ARO","Artic Sea Ice"
0.471,79.58365,70.2439,"ARO","Artic Sea Ice"
0.3596,79.58365,79.02439,"ARO","Artic Sea Ice"
0.5329,79.58365,87.80488,"RAR","Yedoma Permafrost"
0.1401,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.2197,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.4413,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.5454,79.58365,122.92683,"ARO","Artic Sea Ice"
0.56,79.58365,131.70732,"ARO","Artic Sea Ice"
0.4866,79.58365,140.48781,"ARO","Artic Sea Ice"
0.2854,79.58365,149.2683,"ARO","Artic Sea Ice"
0.3264,79.58365,158.04878,"ARO","Artic Sea Ice"
0.3893,79.58365,166.82927,"ARO","Artic Sea Ice"
0.314,79.58365,175.60976,"ARO","Artic Sea Ice"
0.6137,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.5949,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.5239,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.6685,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.6694,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.6544,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.5974,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.4021,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.4767,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.5822,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.4831,77.96286,-99.57447,"NEN",NA
0.4527,77.96286,-91.91489,"NEN",NA
0.3563,77.96286,-84.25532,"NEN",NA
0.3665,77.96286,-76.59574,"NEN",NA
0.2991,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.2894,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.277,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.2695,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.2658,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.2771,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.2989,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.6338,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.6533,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.689,77.96286,0,"ARO","Artic Sea Ice"
0.6954,77.96286,7.65957,"ARO","Artic Sea Ice"
0.4927,77.96286,15.31915,"ARO","Artic Sea Ice"
0.5143,77.96286,22.97872,"ARO","Artic Sea Ice"
0.696,77.96286,30.6383,"ARO","Artic Sea Ice"
0.6807,77.96286,38.29787,"ARO","Artic Sea Ice"
0.6705,77.96286,45.95745,"ARO","Artic Sea Ice"
0.6044,77.96286,53.61702,"ARO","Artic Sea Ice"
0.6176,77.96286,61.2766,"ARO","Artic Sea Ice"
0.5117,77.96286,68.93617,"ARO","Artic Sea Ice"
0.4329,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.4761,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.2244,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.3344,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.3732,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.5106,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.6279,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.6444,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5588,77.96286,137.87234,"ARO","Artic Sea Ice"
0.2864,77.96286,145.53192,"ARO","Artic Sea Ice"
0.2241,77.96286,153.19148,"ARO","Artic Sea Ice"
0.3175,77.96286,160.85106,"ARO","Artic Sea Ice"
0.3598,77.96286,168.51064,"ARO","Artic Sea Ice"
0.5103,77.96286,176.17021,"ARO","Artic Sea Ice"
0.594,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.6497,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.7018,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.6866,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.6757,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.6839,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.7174,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.7112,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.345,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.2966,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.4065,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.3935,76.34991,-101.8868,"NEN",NA
0.4353,76.34991,-95.09434,"NEN",NA
0.4649,76.34991,-88.30189,"NEN",NA
0.4234,76.34991,-81.50944,"NEN",NA
0.3183,76.34991,-74.71698,"NEN",NA
0.3253,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.2952,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.2809,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.279,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.2799,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.2775,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.288,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.3511,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.6445,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.669,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.6835,76.34991,0,"ARO","Artic Sea Ice"
0.6918,76.34991,6.79245,"ARO","Artic Sea Ice"
0.6964,76.34991,13.58491,"ARO","Artic Sea Ice"
0.6998,76.34991,20.37736,"ARO","Artic Sea Ice"
0.699,76.34991,27.16981,"ARO","Artic Sea Ice"
0.698,76.34991,33.96227,"ARO","Artic Sea Ice"
0.6941,76.34991,40.75472,"ARO","Artic Sea Ice"
0.7158,76.34991,47.54717,"ARO","Artic Sea Ice"
0.6616,76.34991,54.33962,"ARO","Artic Sea Ice"
0.4788,76.34991,61.13208,"ARO","Artic Sea Ice"
0.29,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.4369,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.4384,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.4768,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.4282,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.0928,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.0765,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.613,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.6443,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.6087,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.279,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.5271,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.4029,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.4113,76.34991,156.22641,"ARO","Artic Sea Ice"
0.5658,76.34991,163.01888,"ARO","Artic Sea Ice"
0.5491,76.34991,169.81133,"ARO","Artic Sea Ice"
0.4654,76.34991,176.60378,"ARO","Artic Sea Ice"
0.6932,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.6704,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.6789,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.6855,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.6858,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.6912,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.6884,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.6837,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.6969,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.537,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.6318,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.3611,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.5965,74.74123,-103.72881,"NEN",NA
0.4654,74.74123,-97.62712,"NEN",NA
0.4916,74.74123,-91.52542,"NEN",NA
0.4122,74.74123,-85.42373,"NEN",NA
0.5924,74.74123,-79.32204,"NEN",NA
0.3949,74.74123,-73.22034,"NEN",NA
0.5488,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.5705,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.2793,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.2788,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.2792,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2771,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.2845,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.303,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.5099,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.6488,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.6642,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.6702,74.74123,0,"ARO","Artic Sea Ice"
0.6772,74.74123,6.1017,"ARO","Artic Sea Ice"
0.6816,74.74123,12.20339,"ARO","Artic Sea Ice"
0.6843,74.74123,18.30508,"ARO","Artic Sea Ice"
0.6791,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6781,74.74123,30.50847,"ARO","Artic Sea Ice"
0.6827,74.74123,36.61017,"ARO","Artic Sea Ice"
0.6893,74.74123,42.71186,"ARO","Artic Sea Ice"
0.732,74.74123,48.81356,"ARO","Artic Sea Ice"
0.6184,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.514,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.5475,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.5034,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.4383,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.4925,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.1202,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.0881,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.072,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.0763,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.6774,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.7008,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.4734,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.1694,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.2178,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.5949,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.533,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.3963,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.5282,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.5529,74.74123,170.84746,"ARO","Artic Sea Ice"
0.7175,74.74123,176.94916,"ARO","Artic Sea Ice"
0.701,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.7094,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.7017,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.7045,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.7056,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.7143,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.7154,73.13449,-144,"ARO","Artic Sea Ice"
0.7141,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.6968,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.711,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.1761,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.206,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.6697,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.3297,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.3361,73.13449,-99.69231,"NEN",NA
0.3576,73.13449,-94.15385,"NEN",NA
0.4309,73.13449,-88.61539,"NEN",NA
0.3923,73.13449,-83.07692,"NEN",NA
0.4362,73.13449,-77.53846,"NEN",NA
0.5936,73.13449,-72,"NEN",NA
0.6401,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6315,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.3057,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.2766,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.2821,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.2863,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.2889,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.2994,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.3517,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.6152,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.6218,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.639,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.6446,73.13449,0,"ARO","Artic Sea Ice"
0.6484,73.13449,5.53846,"ARO","Artic Sea Ice"
0.6507,73.13449,11.07692,"ARO","Artic Sea Ice"
0.6574,73.13449,16.61539,"ARO","Artic Sea Ice"
0.6516,73.13449,22.15385,"ARO","Artic Sea Ice"
0.6489,73.13449,27.69231,"ARO","Artic Sea Ice"
0.657,73.13449,33.23077,"ARO","Artic Sea Ice"
0.6708,73.13449,38.76923,"ARO","Artic Sea Ice"
0.6798,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.7316,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.3701,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.668,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.5772,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.348,73.13449,72,"RAR","Yedoma Permafrost"
0.4339,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.1317,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.1083,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.0916,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.0774,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.0732,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.0678,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.0761,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.1047,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.0794,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.1493,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.3588,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.5949,73.13449,144,"RAR","Yedoma Permafrost"
0.3812,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.6877,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.6064,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.7029,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.6866,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.691,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.5919,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.6884,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.6833,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.6814,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.6688,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.6971,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.7157,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.7352,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.752,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.7646,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.7637,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.204,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.1963,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.2055,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.2459,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.4572,71.52809,-101.40845,"NEN",NA
0.4759,71.52809,-96.33803,"NEN",NA
0.6086,71.52809,-91.26761,"NEN",NA
0.4038,71.52809,-86.19718,"NEN",NA
0.3896,71.52809,-81.12676,"NEN",NA
0.4045,71.52809,-76.05634,"NEN",NA
0.6422,71.52809,-70.98592,"NEN",NA
0.7138,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.688,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.456,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.2829,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.2804,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.2911,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.3018,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.3052,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.3098,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.5883,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.5854,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.5963,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.6049,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.6084,71.52809,0,"NEU","Cold Water Coral Reefs"
0.6093,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.6112,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.6207,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.6242,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.6289,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.636,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.6506,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.6697,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.7103,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.69,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.3962,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.6786,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.6209,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.1878,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.1791,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.1208,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.095,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.0752,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.0701,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.0678,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.069,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.0824,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.0833,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.0896,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.0969,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.1907,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.1575,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.123,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.1306,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.7206,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.7295,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.713,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.7096,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.7098,71.52809,172.39436,"RAR","Yedoma Permafrost"
0.7033,71.52809,177.46478,"RAR","Yedoma Permafrost"
