"lag1","lat","lon","Acronym","Known_Tipping_system"
0.4971,82.78807,-173.57143,"ARO","Artic Sea Ice"
0.495,82.78807,-160.71428,"ARO","Artic Sea Ice"
0.4922,82.78807,-147.85715,"ARO","Artic Sea Ice"
0.483,82.78807,-135,"ARO","Artic Sea Ice"
0.4631,82.78807,-122.14286,"ARO","Artic Sea Ice"
0.4445,82.78807,-109.28571,"ARO","Artic Sea Ice"
0.4481,82.78807,-96.42857,"ARO","Artic Sea Ice"
0.292,82.78807,-83.57143,"NEN",NA
0.146,82.78807,-70.71429,"GIC","Greenland Ice Sheet"
0.4333,82.78807,-57.85714,"GIC","Greenland Ice Sheet"
0.1205,82.78807,-45,"GIC","Greenland Ice Sheet"
0.1206,82.78807,-32.14286,"GIC","Greenland Ice Sheet"
0.3869,82.78807,-19.28572,"GIC","Greenland Ice Sheet"
0.366,82.78807,-6.42857,"ARO","Artic Sea Ice"
0.3612,82.78807,6.42857,"ARO","Artic Sea Ice"
0.3891,82.78807,19.28572,"ARO","Artic Sea Ice"
0.3779,82.78807,32.14286,"ARO","Artic Sea Ice"
0.3823,82.78807,45,"ARO","Artic Sea Ice"
0.3973,82.78807,57.85714,"ARO","Artic Sea Ice"
0.4173,82.78807,70.71429,"ARO","Artic Sea Ice"
0.4394,82.78807,83.57143,"ARO","Artic Sea Ice"
0.4615,82.78807,96.42857,"ARO","Artic Sea Ice"
0.4743,82.78807,109.28571,"ARO","Artic Sea Ice"
0.483,82.78807,122.14286,"ARO","Artic Sea Ice"
0.491,82.78807,135,"ARO","Artic Sea Ice"
0.4976,82.78807,147.85715,"ARO","Artic Sea Ice"
0.4984,82.78807,160.71428,"ARO","Artic Sea Ice"
0.4992,82.78807,173.57143,"ARO","Artic Sea Ice"
0.4975,81.19255,-174.70589,"ARO","Artic Sea Ice"
0.4955,81.19255,-164.11765,"ARO","Artic Sea Ice"
0.495,81.19255,-153.52942,"ARO","Artic Sea Ice"
0.4933,81.19255,-142.94118,"ARO","Artic Sea Ice"
0.4826,81.19255,-132.35294,"ARO","Artic Sea Ice"
0.462,81.19255,-121.76471,"ARO","Artic Sea Ice"
0.438,81.19255,-111.17647,"ARO","Artic Sea Ice"
0.4401,81.19255,-100.58823,"NEN",NA
0.1503,81.19255,-90,"NEN",NA
0.1335,81.19255,-79.41177,"NEN",NA
0.1497,81.19255,-68.82353,"GIC","Greenland Ice Sheet"
0.1359,81.19255,-58.23529,"GIC","Greenland Ice Sheet"
0.0967,81.19255,-47.64706,"GIC","Greenland Ice Sheet"
0.0718,81.19255,-37.05882,"GIC","Greenland Ice Sheet"
0.0991,81.19255,-26.47059,"GIC","Greenland Ice Sheet"
0.1548,81.19255,-15.88235,"GIC","Greenland Ice Sheet"
0.4442,81.19255,-5.29412,"ARO","Artic Sea Ice"
0.458,81.19255,5.29412,"ARO","Artic Sea Ice"
0.4717,81.19255,15.88235,"ARO","Artic Sea Ice"
0.4439,81.19255,26.47059,"ARO","Artic Sea Ice"
0.4122,81.19255,37.05882,"ARO","Artic Sea Ice"
0.433,81.19255,47.64706,"ARO","Artic Sea Ice"
0.374,81.19255,58.23529,"ARO","Artic Sea Ice"
0.4196,81.19255,68.82353,"ARO","Artic Sea Ice"
0.4451,81.19255,79.41177,"ARO","Artic Sea Ice"
0.4704,81.19255,90,"RAR","Yedoma Permafrost"
0.4752,81.19255,100.58823,"RAR","Yedoma Permafrost"
0.4833,81.19255,111.17647,"ARO","Artic Sea Ice"
0.4902,81.19255,121.76471,"ARO","Artic Sea Ice"
0.4978,81.19255,132.35294,"ARO","Artic Sea Ice"
0.5043,81.19255,142.94118,"ARO","Artic Sea Ice"
0.5065,81.19255,153.52942,"ARO","Artic Sea Ice"
0.5053,81.19255,164.11765,"ARO","Artic Sea Ice"
0.5017,81.19255,174.70589,"ARO","Artic Sea Ice"
0.4969,79.58365,-175.60976,"ARO","Artic Sea Ice"
0.4931,79.58365,-166.82927,"ARO","Artic Sea Ice"
0.494,79.58365,-158.04878,"ARO","Artic Sea Ice"
0.4955,79.58365,-149.2683,"ARO","Artic Sea Ice"
0.4951,79.58365,-140.48781,"ARO","Artic Sea Ice"
0.4864,79.58365,-131.70732,"ARO","Artic Sea Ice"
0.4685,79.58365,-122.92683,"ARO","Artic Sea Ice"
0.4448,79.58365,-114.14634,"ARO","Artic Sea Ice"
0.3783,79.58365,-105.36585,"NWN","Boreal Forest dying"
0.2469,79.58365,-96.58537,"NEN",NA
0.1415,79.58365,-87.80488,"NEN",NA
0.1546,79.58365,-79.02439,"NEN",NA
0.4435,79.58365,-70.2439,"GIC","Greenland Ice Sheet"
0.1651,79.58365,-61.46341,"GIC","Greenland Ice Sheet"
0.1397,79.58365,-52.68293,"GIC","Greenland Ice Sheet"
0.1185,79.58365,-43.90244,"GIC","Greenland Ice Sheet"
0.1008,79.58365,-35.12195,"GIC","Greenland Ice Sheet"
0.1175,79.58365,-26.34146,"GIC","Greenland Ice Sheet"
0.4207,79.58365,-17.56098,"GIC","Greenland Ice Sheet"
0.5095,79.58365,-8.78049,"ARO","Artic Sea Ice"
0.5454,79.58365,0,"ARO","Artic Sea Ice"
0.6053,79.58365,8.78049,"ARO","Artic Sea Ice"
0.4011,79.58365,17.56098,"ARO","Artic Sea Ice"
0.4405,79.58365,26.34146,"ARO","Artic Sea Ice"
0.4656,79.58365,35.12195,"ARO","Artic Sea Ice"
0.4278,79.58365,43.90244,"ARO","Artic Sea Ice"
0.428,79.58365,52.68293,"ARO","Artic Sea Ice"
0.424,79.58365,61.46341,"ARO","Artic Sea Ice"
0.4259,79.58365,70.2439,"ARO","Artic Sea Ice"
0.4516,79.58365,79.02439,"ARO","Artic Sea Ice"
0.4653,79.58365,87.80488,"RAR","Yedoma Permafrost"
0.2787,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.4937,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.4923,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.4961,79.58365,122.92683,"ARO","Artic Sea Ice"
0.5008,79.58365,131.70732,"ARO","Artic Sea Ice"
0.5061,79.58365,140.48781,"ARO","Artic Sea Ice"
0.5098,79.58365,149.2683,"ARO","Artic Sea Ice"
0.5116,79.58365,158.04878,"ARO","Artic Sea Ice"
0.5097,79.58365,166.82927,"ARO","Artic Sea Ice"
0.5042,79.58365,175.60976,"ARO","Artic Sea Ice"
0.4992,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.4887,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.4911,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.495,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.5,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.5022,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.4962,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.4819,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.3989,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.4396,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.2231,77.96286,-99.57447,"NEN",NA
0.3215,77.96286,-91.91489,"NEN",NA
0.1677,77.96286,-84.25532,"NEN",NA
0.2875,77.96286,-76.59574,"NEN",NA
0.2571,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.2431,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.2068,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.1766,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.177,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.1441,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.1599,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.4855,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.5242,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.5808,77.96286,0,"ARO","Artic Sea Ice"
0.6444,77.96286,7.65957,"ARO","Artic Sea Ice"
0.4276,77.96286,15.31915,"ARO","Artic Sea Ice"
0.4743,77.96286,22.97872,"ARO","Artic Sea Ice"
0.4977,77.96286,30.6383,"ARO","Artic Sea Ice"
0.4572,77.96286,38.29787,"ARO","Artic Sea Ice"
0.4333,77.96286,45.95745,"ARO","Artic Sea Ice"
0.4271,77.96286,53.61702,"ARO","Artic Sea Ice"
0.4336,77.96286,61.2766,"ARO","Artic Sea Ice"
0.4334,77.96286,68.93617,"ARO","Artic Sea Ice"
0.4386,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.4687,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.4958,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.5243,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.5121,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.4992,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.4966,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.4987,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5033,77.96286,137.87234,"ARO","Artic Sea Ice"
0.5081,77.96286,145.53192,"ARO","Artic Sea Ice"
0.5133,77.96286,153.19148,"ARO","Artic Sea Ice"
0.5174,77.96286,160.85106,"ARO","Artic Sea Ice"
0.5168,77.96286,168.51064,"ARO","Artic Sea Ice"
0.5103,77.96286,176.17021,"ARO","Artic Sea Ice"
0.5052,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.4915,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.4907,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.5012,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.512,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.5214,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.5249,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.5206,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.1735,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.1306,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.2135,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.1882,76.34991,-101.8868,"NEN",NA
0.193,76.34991,-95.09434,"NEN",NA
0.244,76.34991,-88.30189,"NEN",NA
0.2877,76.34991,-81.50944,"NEN",NA
0.5191,76.34991,-74.71698,"NEN",NA
0.3597,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.342,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.2996,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.2742,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.2339,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.1847,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.1608,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.332,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.5118,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.5538,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.5992,76.34991,0,"ARO","Artic Sea Ice"
0.657,76.34991,6.79245,"ARO","Artic Sea Ice"
0.6972,76.34991,13.58491,"ARO","Artic Sea Ice"
0.6715,76.34991,20.37736,"ARO","Artic Sea Ice"
0.5987,76.34991,27.16981,"ARO","Artic Sea Ice"
0.5551,76.34991,33.96227,"ARO","Artic Sea Ice"
0.5272,76.34991,40.75472,"ARO","Artic Sea Ice"
0.5149,76.34991,47.54717,"ARO","Artic Sea Ice"
0.5186,76.34991,54.33962,"ARO","Artic Sea Ice"
0.378,76.34991,61.13208,"ARO","Artic Sea Ice"
0.207,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.4818,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.4924,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.511,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.5023,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.2726,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.2581,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.5089,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.4995,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.496,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.4994,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.5301,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.5185,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.5247,76.34991,156.22641,"ARO","Artic Sea Ice"
0.5311,76.34991,163.01888,"ARO","Artic Sea Ice"
0.5301,76.34991,169.81133,"ARO","Artic Sea Ice"
0.5208,76.34991,176.60378,"ARO","Artic Sea Ice"
0.5058,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.4882,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.4866,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.5047,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.5288,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.5454,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.5542,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.5577,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.5552,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.3908,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.4689,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.2244,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.4893,74.74123,-103.72881,"NEN",NA
0.4541,74.74123,-97.62712,"NEN",NA
0.2411,74.74123,-91.52542,"NEN",NA
0.1908,74.74123,-85.42373,"NEN",NA
0.4668,74.74123,-79.32204,"NEN",NA
0.538,74.74123,-73.22034,"NEN",NA
0.5233,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.4833,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.3824,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.3379,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.2976,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2222,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.1767,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.1719,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.513,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.5409,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.5517,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.5857,74.74123,0,"ARO","Artic Sea Ice"
0.6473,74.74123,6.1017,"ARO","Artic Sea Ice"
0.699,74.74123,12.20339,"ARO","Artic Sea Ice"
0.7148,74.74123,18.30508,"ARO","Artic Sea Ice"
0.7028,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6842,74.74123,30.50847,"ARO","Artic Sea Ice"
0.6483,74.74123,36.61017,"ARO","Artic Sea Ice"
0.6134,74.74123,42.71186,"ARO","Artic Sea Ice"
0.6135,74.74123,48.81356,"ARO","Artic Sea Ice"
0.5253,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.4352,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.5684,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.5427,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.534,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.478,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.199,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.2219,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.256,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.2509,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.5184,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.5036,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.4945,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.4958,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.47,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.5553,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.5338,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.5432,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.548,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.5419,74.74123,170.84746,"ARO","Artic Sea Ice"
0.5268,74.74123,176.94916,"ARO","Artic Sea Ice"
0.4948,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.471,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.4617,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.4876,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.5289,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.5579,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.5675,73.13449,-144,"ARO","Artic Sea Ice"
0.5763,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.5843,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.5854,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.1053,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.1301,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.5168,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.1965,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.1501,73.13449,-99.69231,"NEN",NA
0.1264,73.13449,-94.15385,"NEN",NA
0.2007,73.13449,-88.61539,"NEN",NA
0.2029,73.13449,-83.07692,"NEN",NA
0.3397,73.13449,-77.53846,"NEN",NA
0.5569,73.13449,-72,"NEN",NA
0.5383,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.4783,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.4685,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.39,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.3552,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.2893,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.2096,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.1712,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.3272,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.5272,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.5185,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.4974,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.527,73.13449,0,"ARO","Artic Sea Ice"
0.6133,73.13449,5.53846,"ARO","Artic Sea Ice"
0.6582,73.13449,11.07692,"ARO","Artic Sea Ice"
0.6864,73.13449,16.61539,"ARO","Artic Sea Ice"
0.7214,73.13449,22.15385,"ARO","Artic Sea Ice"
0.7233,73.13449,27.69231,"ARO","Artic Sea Ice"
0.7124,73.13449,33.23077,"ARO","Artic Sea Ice"
0.6295,73.13449,38.76923,"ARO","Artic Sea Ice"
0.6031,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.6322,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.139,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.6253,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.5898,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.3216,73.13449,72,"RAR","Yedoma Permafrost"
0.5716,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.0943,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.1134,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.1572,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.2058,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.2473,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.251,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.2561,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.4978,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.3976,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.4951,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.5139,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.573,73.13449,144,"RAR","Yedoma Permafrost"
0.5374,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.5473,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.5582,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.5553,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.542,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.5236,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.35,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.4547,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.447,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.4688,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.4814,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.5565,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.5772,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.5854,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.5943,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.6031,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.6094,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.1703,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.1423,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.1325,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.1219,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.5815,71.52809,-101.40845,"NEN",NA
0.2861,71.52809,-96.33803,"NEN",NA
0.5647,71.52809,-91.26761,"NEN",NA
0.194,71.52809,-86.19718,"NEN",NA
0.228,71.52809,-81.12676,"NEN",NA
0.319,71.52809,-76.05634,"NEN",NA
0.5578,71.52809,-70.98592,"NEN",NA
0.5642,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.5151,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.535,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.4381,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.4106,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.3486,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.2765,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.2,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.2028,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.5781,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.5526,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.5259,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.4916,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.5134,71.52809,0,"NEU","Cold Water Coral Reefs"
0.5892,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.637,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.6672,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.7072,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.7112,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.7303,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.6954,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.6574,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.6567,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.6048,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.2215,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.6342,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.6137,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.0589,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.0883,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.0566,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.072,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.1159,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.1509,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.2014,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.2349,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.2437,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.2463,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.2549,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.313,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.5251,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.4707,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.2951,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.2443,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.5704,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.5784,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.5753,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.5637,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.5435,71.52809,172.39436,"RAR","Yedoma Permafrost"
0.5155,71.52809,177.46478,"RAR","Yedoma Permafrost"
