"lag1","lat","lon","Acronym","Known_Tipping_system"
0.6128,79.58365,61.46341,"ARO","Artic Sea Ice"
0.6456,79.58365,70.2439,"ARO","Artic Sea Ice"
0.6522,79.58365,79.02439,"ARO","Artic Sea Ice"
0.5594,79.58365,87.80488,"RAR","Yedoma Permafrost"
0.3401,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.6655,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.5659,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.4089,79.58365,122.92683,"ARO","Artic Sea Ice"
0.4411,79.58365,131.70732,"ARO","Artic Sea Ice"
0.4042,79.58365,140.48781,"ARO","Artic Sea Ice"
0.1613,79.58365,149.2683,"ARO","Artic Sea Ice"
0.5661,79.58365,158.04878,"ARO","Artic Sea Ice"
0.6288,79.58365,166.82927,"ARO","Artic Sea Ice"
0.6498,79.58365,175.60976,"ARO","Artic Sea Ice"
0.4063,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.3598,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.3728,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.5748,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.5954,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.7237,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.6913,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.5908,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.6644,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.6074,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.3923,77.96286,-99.57447,"NEN",NA
0.463,77.96286,-91.91489,"NEN",NA
0.1588,77.96286,-84.25532,"NEN",NA
0.2212,77.96286,-76.59574,"NEN",NA
0.1216,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.0823,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.0433,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.0235,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.0349,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.0695,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.0961,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.4815,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.5079,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.5515,77.96286,0,"ARO","Artic Sea Ice"
0.5705,77.96286,7.65957,"ARO","Artic Sea Ice"
0.3021,77.96286,15.31915,"ARO","Artic Sea Ice"
0.363,77.96286,22.97872,"ARO","Artic Sea Ice"
0.6115,77.96286,30.6383,"ARO","Artic Sea Ice"
0.5887,77.96286,38.29787,"ARO","Artic Sea Ice"
0.5712,77.96286,45.95745,"ARO","Artic Sea Ice"
0.554,77.96286,53.61702,"ARO","Artic Sea Ice"
0.6111,77.96286,61.2766,"ARO","Artic Sea Ice"
0.6443,77.96286,68.93617,"ARO","Artic Sea Ice"
0.6134,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.5516,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.5706,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.4704,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.2662,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.5929,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.4588,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.4773,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.4742,77.96286,137.87234,"ARO","Artic Sea Ice"
0.2769,77.96286,145.53192,"ARO","Artic Sea Ice"
0.2869,77.96286,153.19148,"ARO","Artic Sea Ice"
0.2779,77.96286,160.85106,"ARO","Artic Sea Ice"
0.3062,77.96286,168.51064,"ARO","Artic Sea Ice"
0.3422,77.96286,176.17021,"ARO","Artic Sea Ice"
0.4315,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.4897,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.5053,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.5287,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.5722,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.6172,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.5884,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.5989,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.3661,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.2971,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.3641,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.2995,76.34991,-101.8868,"NEN",NA
0.3092,76.34991,-95.09434,"NEN",NA
0.3281,76.34991,-88.30189,"NEN",NA
0.2985,76.34991,-81.50944,"NEN",NA
0.6384,76.34991,-74.71698,"NEN",NA
0.2344,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.1903,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.1064,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.0653,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.0393,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.0489,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.082,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.1865,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.4661,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.5018,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.5281,76.34991,0,"ARO","Artic Sea Ice"
0.5483,76.34991,6.79245,"ARO","Artic Sea Ice"
0.5659,76.34991,13.58491,"ARO","Artic Sea Ice"
0.5846,76.34991,20.37736,"ARO","Artic Sea Ice"
0.6022,76.34991,27.16981,"ARO","Artic Sea Ice"
0.6159,76.34991,33.96227,"ARO","Artic Sea Ice"
0.6179,76.34991,40.75472,"ARO","Artic Sea Ice"
0.6137,76.34991,47.54717,"ARO","Artic Sea Ice"
0.5928,76.34991,54.33962,"ARO","Artic Sea Ice"
0.494,76.34991,61.13208,"ARO","Artic Sea Ice"
0.4263,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.6103,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.5638,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.6278,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.4257,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.3159,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.3363,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.4657,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.43,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.4567,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.2195,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.3272,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.3212,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.3094,76.34991,156.22641,"ARO","Artic Sea Ice"
0.43,76.34991,163.01888,"ARO","Artic Sea Ice"
0.4574,76.34991,169.81133,"ARO","Artic Sea Ice"
0.3926,76.34991,176.60378,"ARO","Artic Sea Ice"
0.4591,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.4247,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.4164,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.4283,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.5144,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.5552,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.6043,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.6156,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.6633,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.5268,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.5895,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.3402,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.7248,74.74123,-103.72881,"NEN",NA
0.5754,74.74123,-97.62712,"NEN",NA
0.348,74.74123,-91.52542,"NEN",NA
0.2755,74.74123,-85.42373,"NEN",NA
0.5487,74.74123,-79.32204,"NEN",NA
0.6627,74.74123,-73.22034,"NEN",NA
0.6477,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.6394,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.1815,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.1204,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.0706,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.0539,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.071,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.0742,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.3217,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.4676,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.4827,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.5072,74.74123,0,"ARO","Artic Sea Ice"
0.5329,74.74123,6.1017,"ARO","Artic Sea Ice"
0.5461,74.74123,12.20339,"ARO","Artic Sea Ice"
0.5641,74.74123,18.30508,"ARO","Artic Sea Ice"
0.582,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6103,74.74123,30.50847,"ARO","Artic Sea Ice"
0.6343,74.74123,36.61017,"ARO","Artic Sea Ice"
0.6489,74.74123,42.71186,"ARO","Artic Sea Ice"
0.6517,74.74123,48.81356,"ARO","Artic Sea Ice"
0.5868,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.5272,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.6511,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.6075,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.5303,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.3908,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.2749,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.2666,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.2838,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.3016,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.5546,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.4948,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.2321,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.1407,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.4144,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.5468,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.477,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.543,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.4405,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.5175,74.74123,170.84746,"ARO","Artic Sea Ice"
0.474,74.74123,176.94916,"ARO","Artic Sea Ice"
0.4734,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.4983,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.4953,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.5171,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.5594,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.4996,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.5368,73.13449,-144,"ARO","Artic Sea Ice"
0.545,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.5755,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.6447,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.2525,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.2614,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.6348,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.2969,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.2473,73.13449,-99.69231,"NEN",NA
0.2441,73.13449,-94.15385,"NEN",NA
0.3008,73.13449,-88.61539,"NEN",NA
0.2874,73.13449,-83.07692,"NEN",NA
0.3109,73.13449,-77.53846,"NEN",NA
0.679,73.13449,-72,"NEN",NA
0.6892,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6706,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.3012,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.1607,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.0973,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.0777,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.0628,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.0806,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.1836,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.466,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.4524,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.4559,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.483,73.13449,0,"ARO","Artic Sea Ice"
0.523,73.13449,5.53846,"ARO","Artic Sea Ice"
0.5307,73.13449,11.07692,"ARO","Artic Sea Ice"
0.5336,73.13449,16.61539,"ARO","Artic Sea Ice"
0.5596,73.13449,22.15385,"ARO","Artic Sea Ice"
0.5936,73.13449,27.69231,"ARO","Artic Sea Ice"
0.6326,73.13449,33.23077,"ARO","Artic Sea Ice"
0.659,73.13449,38.76923,"ARO","Artic Sea Ice"
0.6766,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.6727,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.4568,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.6629,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.6553,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.4047,73.13449,72,"RAR","Yedoma Permafrost"
0.5746,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.265,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.2532,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.2392,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.2335,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.2463,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.2663,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.3039,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.3644,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.3648,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.1857,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.2489,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.5676,73.13449,144,"RAR","Yedoma Permafrost"
0.523,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.5625,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.525,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.4531,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.5635,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.5289,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.3463,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.5148,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.5096,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.5281,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.4942,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.6111,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.6402,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.6621,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.6831,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.6945,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.6369,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.2807,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.2635,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.2572,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.2482,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.6513,71.52809,-101.40845,"NEN",NA
0.3595,71.52809,-96.33803,"NEN",NA
0.6854,71.52809,-91.26761,"NEN",NA
0.2901,71.52809,-86.19718,"NEN",NA
0.3074,71.52809,-81.12676,"NEN",NA
0.3158,71.52809,-76.05634,"NEN",NA
0.6197,71.52809,-70.98592,"NEN",NA
0.7332,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.7108,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.4847,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.174,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.1148,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.0815,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.0729,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.0929,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.1223,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.5091,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.4676,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.4474,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.4479,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.4736,71.52809,0,"NEU","Cold Water Coral Reefs"
0.5173,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.5406,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.5501,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.5717,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.6108,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.6334,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.6628,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.6836,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.6976,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.6961,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.4613,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.6905,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.6471,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.3145,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.295,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.2629,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.2336,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.2169,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.2101,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.2045,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.2223,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.242,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.2734,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.3115,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.3437,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.359,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.2972,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.257,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.2304,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.5871,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.6031,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.5882,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.6154,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.6036,71.52809,172.39436,"RAR","Yedoma Permafrost"
