"lag1","lat","lon","Acronym","Known_Tipping_system"
0.5589,82.78807,-57.85714,"GIC","Greenland Ice Sheet"
0.0867,82.78807,-45,"GIC","Greenland Ice Sheet"
0.1159,82.78807,-32.14286,"GIC","Greenland Ice Sheet"
0.5361,82.78807,-19.28572,"GIC","Greenland Ice Sheet"
0.5248,82.78807,-6.42857,"ARO","Artic Sea Ice"
0.5157,82.78807,6.42857,"ARO","Artic Sea Ice"
0.5117,82.78807,19.28572,"ARO","Artic Sea Ice"
0.5412,82.78807,32.14286,"ARO","Artic Sea Ice"
0.5599,82.78807,45,"ARO","Artic Sea Ice"
0.5271,82.78807,57.85714,"ARO","Artic Sea Ice"
0.4897,82.78807,70.71429,"ARO","Artic Sea Ice"
0.4798,82.78807,83.57143,"ARO","Artic Sea Ice"
0.4748,82.78807,96.42857,"ARO","Artic Sea Ice"
0.4758,82.78807,109.28571,"ARO","Artic Sea Ice"
0.4818,82.78807,122.14286,"ARO","Artic Sea Ice"
0.4916,82.78807,135,"ARO","Artic Sea Ice"
0.5096,82.78807,147.85715,"ARO","Artic Sea Ice"
0.5273,82.78807,160.71428,"ARO","Artic Sea Ice"
0.5414,82.78807,173.57143,"ARO","Artic Sea Ice"
0.5378,81.19255,-174.70589,"ARO","Artic Sea Ice"
0.5373,81.19255,-164.11765,"ARO","Artic Sea Ice"
0.5447,81.19255,-153.52942,"ARO","Artic Sea Ice"
0.5575,81.19255,-142.94118,"ARO","Artic Sea Ice"
0.5672,81.19255,-132.35294,"ARO","Artic Sea Ice"
0.5751,81.19255,-121.76471,"ARO","Artic Sea Ice"
0.5823,81.19255,-111.17647,"ARO","Artic Sea Ice"
0.5826,81.19255,-100.58823,"NEN",NA
0.1915,81.19255,-90,"NEN",NA
0.1591,81.19255,-79.41177,"NEN",NA
0.1484,81.19255,-68.82353,"GIC","Greenland Ice Sheet"
0.129,81.19255,-58.23529,"GIC","Greenland Ice Sheet"
0.0923,81.19255,-47.64706,"GIC","Greenland Ice Sheet"
0.1099,81.19255,-37.05882,"GIC","Greenland Ice Sheet"
0.176,81.19255,-26.47059,"GIC","Greenland Ice Sheet"
0.2529,81.19255,-15.88235,"GIC","Greenland Ice Sheet"
0.4975,81.19255,-5.29412,"ARO","Artic Sea Ice"
0.4893,81.19255,5.29412,"ARO","Artic Sea Ice"
0.5067,81.19255,15.88235,"ARO","Artic Sea Ice"
0.5426,81.19255,26.47059,"ARO","Artic Sea Ice"
0.5731,81.19255,37.05882,"ARO","Artic Sea Ice"
0.5946,81.19255,47.64706,"ARO","Artic Sea Ice"
0.5001,81.19255,58.23529,"ARO","Artic Sea Ice"
0.5194,81.19255,68.82353,"ARO","Artic Sea Ice"
0.5038,81.19255,79.41177,"ARO","Artic Sea Ice"
0.4969,81.19255,90,"RAR","Yedoma Permafrost"
0.473,81.19255,100.58823,"RAR","Yedoma Permafrost"
0.4771,81.19255,111.17647,"ARO","Artic Sea Ice"
0.4791,81.19255,121.76471,"ARO","Artic Sea Ice"
0.4829,81.19255,132.35294,"ARO","Artic Sea Ice"
0.4994,81.19255,142.94118,"ARO","Artic Sea Ice"
0.52,81.19255,153.52942,"ARO","Artic Sea Ice"
0.5318,81.19255,164.11765,"ARO","Artic Sea Ice"
0.5374,81.19255,174.70589,"ARO","Artic Sea Ice"
0.5131,79.58365,-175.60976,"ARO","Artic Sea Ice"
0.4989,79.58365,-166.82927,"ARO","Artic Sea Ice"
0.4928,79.58365,-158.04878,"ARO","Artic Sea Ice"
0.499,79.58365,-149.2683,"ARO","Artic Sea Ice"
0.516,79.58365,-140.48781,"ARO","Artic Sea Ice"
0.5362,79.58365,-131.70732,"ARO","Artic Sea Ice"
0.5518,79.58365,-122.92683,"ARO","Artic Sea Ice"
0.5631,79.58365,-114.14634,"ARO","Artic Sea Ice"
0.5272,79.58365,-105.36585,"NWN","Boreal Forest dying"
0.3406,79.58365,-96.58537,"NEN",NA
0.1805,79.58365,-87.80488,"NEN",NA
0.1899,79.58365,-79.02439,"NEN",NA
0.4581,79.58365,-70.2439,"GIC","Greenland Ice Sheet"
0.2005,79.58365,-61.46341,"GIC","Greenland Ice Sheet"
0.1855,79.58365,-52.68293,"GIC","Greenland Ice Sheet"
0.1549,79.58365,-43.90244,"GIC","Greenland Ice Sheet"
0.1443,79.58365,-35.12195,"GIC","Greenland Ice Sheet"
0.2011,79.58365,-26.34146,"GIC","Greenland Ice Sheet"
0.3797,79.58365,-17.56098,"GIC","Greenland Ice Sheet"
0.472,79.58365,-8.78049,"ARO","Artic Sea Ice"
0.4415,79.58365,0,"ARO","Artic Sea Ice"
0.47,79.58365,8.78049,"ARO","Artic Sea Ice"
0.4366,79.58365,17.56098,"ARO","Artic Sea Ice"
0.488,79.58365,26.34146,"ARO","Artic Sea Ice"
0.5796,79.58365,35.12195,"ARO","Artic Sea Ice"
0.5896,79.58365,43.90244,"ARO","Artic Sea Ice"
0.5978,79.58365,52.68293,"ARO","Artic Sea Ice"
0.5752,79.58365,61.46341,"ARO","Artic Sea Ice"
0.5369,79.58365,70.2439,"ARO","Artic Sea Ice"
0.5162,79.58365,79.02439,"ARO","Artic Sea Ice"
0.4774,79.58365,87.80488,"RAR","Yedoma Permafrost"
0.3021,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.4907,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.4905,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.4861,79.58365,122.92683,"ARO","Artic Sea Ice"
0.4862,79.58365,131.70732,"ARO","Artic Sea Ice"
0.5025,79.58365,140.48781,"ARO","Artic Sea Ice"
0.5233,79.58365,149.2683,"ARO","Artic Sea Ice"
0.535,79.58365,158.04878,"ARO","Artic Sea Ice"
0.5378,79.58365,166.82927,"ARO","Artic Sea Ice"
0.5288,79.58365,175.60976,"ARO","Artic Sea Ice"
0.4842,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.4567,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.4404,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.4349,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.4513,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.4833,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.5157,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.5389,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.5107,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.5591,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.3145,77.96286,-99.57447,"NEN",NA
0.386,77.96286,-91.91489,"NEN",NA
0.2008,77.96286,-84.25532,"NEN",NA
0.2514,77.96286,-76.59574,"NEN",NA
0.2525,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.2575,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.2663,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.2254,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.1764,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.1891,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.224,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.4959,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.44,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.3754,77.96286,0,"ARO","Artic Sea Ice"
0.4489,77.96286,7.65957,"ARO","Artic Sea Ice"
0.4571,77.96286,15.31915,"ARO","Artic Sea Ice"
0.5059,77.96286,22.97872,"ARO","Artic Sea Ice"
0.5584,77.96286,30.6383,"ARO","Artic Sea Ice"
0.5828,77.96286,38.29787,"ARO","Artic Sea Ice"
0.5909,77.96286,45.95745,"ARO","Artic Sea Ice"
0.6013,77.96286,53.61702,"ARO","Artic Sea Ice"
0.5976,77.96286,61.2766,"ARO","Artic Sea Ice"
0.5646,77.96286,68.93617,"ARO","Artic Sea Ice"
0.5248,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.4906,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.4802,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.5593,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.5283,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.5144,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.5082,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.5038,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5158,77.96286,137.87234,"ARO","Artic Sea Ice"
0.5347,77.96286,145.53192,"ARO","Artic Sea Ice"
0.5492,77.96286,153.19148,"ARO","Artic Sea Ice"
0.5517,77.96286,160.85106,"ARO","Artic Sea Ice"
0.5416,77.96286,168.51064,"ARO","Artic Sea Ice"
0.5159,77.96286,176.17021,"ARO","Artic Sea Ice"
0.4683,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.4263,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.3961,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.3821,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.3897,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.4226,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.469,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.5144,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.3187,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.2555,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.3052,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.2398,76.34991,-101.8868,"NEN",NA
0.2336,76.34991,-95.09434,"NEN",NA
0.2456,76.34991,-88.30189,"NEN",NA
0.2344,76.34991,-81.50944,"NEN",NA
0.4996,76.34991,-74.71698,"NEN",NA
0.3055,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.3197,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.3218,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.3057,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.2546,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.2163,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.221,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.2953,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.4698,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.4167,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.3776,76.34991,0,"ARO","Artic Sea Ice"
0.4409,76.34991,6.79245,"ARO","Artic Sea Ice"
0.5524,76.34991,13.58491,"ARO","Artic Sea Ice"
0.6002,76.34991,20.37736,"ARO","Artic Sea Ice"
0.5997,76.34991,27.16981,"ARO","Artic Sea Ice"
0.617,76.34991,33.96227,"ARO","Artic Sea Ice"
0.6398,76.34991,40.75472,"ARO","Artic Sea Ice"
0.6487,76.34991,47.54717,"ARO","Artic Sea Ice"
0.6565,76.34991,54.33962,"ARO","Artic Sea Ice"
0.5414,76.34991,61.13208,"ARO","Artic Sea Ice"
0.3974,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.5823,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.5542,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.5253,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.5507,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.2895,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.305,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.5388,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.5307,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.5257,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.5322,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.5657,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.5633,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.5676,76.34991,156.22641,"ARO","Artic Sea Ice"
0.5677,76.34991,163.01888,"ARO","Artic Sea Ice"
0.5497,76.34991,169.81133,"ARO","Artic Sea Ice"
0.5124,76.34991,176.60378,"ARO","Artic Sea Ice"
0.467,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.4141,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.3704,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.3459,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.3444,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.3705,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.4162,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.4758,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.5303,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.476,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.5347,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.2917,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.564,74.74123,-103.72881,"NEN",NA
0.5125,74.74123,-97.62712,"NEN",NA
0.2361,74.74123,-91.52542,"NEN",NA
0.2006,74.74123,-85.42373,"NEN",NA
0.3987,74.74123,-79.32204,"NEN",NA
0.5174,74.74123,-73.22034,"NEN",NA
0.5028,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.4842,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.3715,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.3551,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.3017,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2646,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.2395,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.2313,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.3553,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.4422,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.417,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.3916,74.74123,0,"ARO","Artic Sea Ice"
0.4384,74.74123,6.1017,"ARO","Artic Sea Ice"
0.5515,74.74123,12.20339,"ARO","Artic Sea Ice"
0.6472,74.74123,18.30508,"ARO","Artic Sea Ice"
0.6794,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6896,74.74123,30.50847,"ARO","Artic Sea Ice"
0.6942,74.74123,36.61017,"ARO","Artic Sea Ice"
0.6984,74.74123,42.71186,"ARO","Artic Sea Ice"
0.7054,74.74123,48.81356,"ARO","Artic Sea Ice"
0.634,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.5763,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.6749,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.6415,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.6082,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.5921,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.2658,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.2606,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.2698,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.2606,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.5632,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.5458,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.5405,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.5426,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.4183,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.5665,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.5739,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.5791,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.5811,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.5631,74.74123,170.84746,"ARO","Artic Sea Ice"
0.5209,74.74123,176.94916,"ARO","Artic Sea Ice"
0.471,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.414,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.3627,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.3326,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.3192,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.3333,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.3753,73.13449,-144,"ARO","Artic Sea Ice"
0.4256,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.4978,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.5565,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.2903,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.2747,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.5635,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.2248,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.1705,73.13449,-99.69231,"NEN",NA
0.1648,73.13449,-94.15385,"NEN",NA
0.2075,73.13449,-88.61539,"NEN",NA
0.2172,73.13449,-83.07692,"NEN",NA
0.2525,73.13449,-77.53846,"NEN",NA
0.5301,73.13449,-72,"NEN",NA
0.514,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.4839,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.4655,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.4004,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.3666,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.3087,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.2789,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.252,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.2767,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.4055,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.4337,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.4107,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.3825,73.13449,0,"ARO","Artic Sea Ice"
0.4345,73.13449,5.53846,"ARO","Artic Sea Ice"
0.5522,73.13449,11.07692,"ARO","Artic Sea Ice"
0.6828,73.13449,16.61539,"ARO","Artic Sea Ice"
0.7152,73.13449,22.15385,"ARO","Artic Sea Ice"
0.7162,73.13449,27.69231,"ARO","Artic Sea Ice"
0.7149,73.13449,33.23077,"ARO","Artic Sea Ice"
0.715,73.13449,38.76923,"ARO","Artic Sea Ice"
0.7171,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.7277,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.3538,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.7209,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.7057,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.4875,73.13449,72,"RAR","Yedoma Permafrost"
0.6621,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.2628,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.2588,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.2548,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.253,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.243,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.2266,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.2116,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.3833,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.2797,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.5449,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.5585,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.5716,73.13449,144,"RAR","Yedoma Permafrost"
0.5693,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.569,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.5789,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.5863,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.5738,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.5275,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.5357,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.4195,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.3746,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.3441,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.389,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.3269,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.3557,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.4016,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.4563,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.5221,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.5724,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.3124,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.2787,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.2269,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.1867,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.6113,71.52809,-101.40845,"NEN",NA
0.2539,71.52809,-96.33803,"NEN",NA
0.5914,71.52809,-91.26761,"NEN",NA
0.2067,71.52809,-86.19718,"NEN",NA
0.2227,71.52809,-81.12676,"NEN",NA
0.2545,71.52809,-76.05634,"NEN",NA
0.4949,71.52809,-70.98592,"NEN",NA
0.5303,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.5049,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.5729,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.4699,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.4393,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.3535,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.3119,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.2667,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.2788,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.3874,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.4094,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.4429,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.4369,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.4389,71.52809,0,"NEU","Cold Water Coral Reefs"
0.4988,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.6023,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.6992,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.7355,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.7307,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.7327,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.7346,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.743,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.7464,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.6995,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.3947,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.7407,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.7306,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.2641,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.2864,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.2476,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.2504,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.2487,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.2479,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.2391,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.2276,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.2157,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.2155,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.2344,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.2723,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.3968,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.3444,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.2232,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.1635,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.5693,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.5852,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.5849,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.5885,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.5737,71.52809,172.39436,"RAR","Yedoma Permafrost"
