"lag1","lat","lon","Acronym","Known_Tipping_system"
0.081,82.78807,122.14286,"ARO","Artic Sea Ice"
0.4456,82.78807,135,"ARO","Artic Sea Ice"
0.4658,82.78807,147.85715,"ARO","Artic Sea Ice"
0.4781,82.78807,160.71428,"ARO","Artic Sea Ice"
0.578,82.78807,173.57143,"ARO","Artic Sea Ice"
0.6286,81.19255,-174.70589,"ARO","Artic Sea Ice"
0.5343,81.19255,-164.11765,"ARO","Artic Sea Ice"
0.5941,81.19255,-153.52942,"ARO","Artic Sea Ice"
0.4809,81.19255,-142.94118,"ARO","Artic Sea Ice"
0.1444,81.19255,-132.35294,"ARO","Artic Sea Ice"
0.3168,81.19255,-121.76471,"ARO","Artic Sea Ice"
0.5211,81.19255,-111.17647,"ARO","Artic Sea Ice"
0.2558,81.19255,-100.58823,"NEN",NA
0.512,81.19255,-90,"NEN",NA
0.488,81.19255,-79.41177,"NEN",NA
0.4923,81.19255,-68.82353,"GIC","Greenland Ice Sheet"
0.4623,81.19255,-58.23529,"GIC","Greenland Ice Sheet"
0.425,81.19255,-47.64706,"GIC","Greenland Ice Sheet"
0.3638,81.19255,-37.05882,"GIC","Greenland Ice Sheet"
0.2913,81.19255,-26.47059,"GIC","Greenland Ice Sheet"
0.2088,81.19255,-15.88235,"GIC","Greenland Ice Sheet"
0.5316,81.19255,-5.29412,"ARO","Artic Sea Ice"
0.5705,81.19255,5.29412,"ARO","Artic Sea Ice"
0.568,81.19255,15.88235,"ARO","Artic Sea Ice"
0.4308,81.19255,26.47059,"ARO","Artic Sea Ice"
0.339,81.19255,37.05882,"ARO","Artic Sea Ice"
0.3336,81.19255,47.64706,"ARO","Artic Sea Ice"
0.1992,81.19255,58.23529,"ARO","Artic Sea Ice"
0.369,81.19255,68.82353,"ARO","Artic Sea Ice"
0.3546,81.19255,79.41177,"ARO","Artic Sea Ice"
0.3966,81.19255,90,"RAR","Yedoma Permafrost"
0.5296,81.19255,100.58823,"RAR","Yedoma Permafrost"
0.4334,81.19255,111.17647,"ARO","Artic Sea Ice"
0.411,81.19255,121.76471,"ARO","Artic Sea Ice"
0.494,81.19255,132.35294,"ARO","Artic Sea Ice"
0.4577,81.19255,142.94118,"ARO","Artic Sea Ice"
0.2869,81.19255,153.52942,"ARO","Artic Sea Ice"
0.7235,81.19255,164.11765,"ARO","Artic Sea Ice"
0.6312,81.19255,174.70589,"ARO","Artic Sea Ice"
0.6133,79.58365,-175.60976,"ARO","Artic Sea Ice"
0.7437,79.58365,-166.82927,"ARO","Artic Sea Ice"
0.6611,79.58365,-158.04878,"ARO","Artic Sea Ice"
0.6865,79.58365,-149.2683,"ARO","Artic Sea Ice"
0.7028,79.58365,-140.48781,"ARO","Artic Sea Ice"
0.3521,79.58365,-131.70732,"ARO","Artic Sea Ice"
0.24,79.58365,-122.92683,"ARO","Artic Sea Ice"
0.3344,79.58365,-114.14634,"ARO","Artic Sea Ice"
0.5922,79.58365,-105.36585,"NWN","Boreal Forest dying"
0.2391,79.58365,-96.58537,"NEN",NA
0.4851,79.58365,-87.80488,"NEN",NA
0.504,79.58365,-79.02439,"NEN",NA
0.4409,79.58365,-70.2439,"GIC","Greenland Ice Sheet"
0.5008,79.58365,-61.46341,"GIC","Greenland Ice Sheet"
0.4774,79.58365,-52.68293,"GIC","Greenland Ice Sheet"
0.4453,79.58365,-43.90244,"GIC","Greenland Ice Sheet"
0.3824,79.58365,-35.12195,"GIC","Greenland Ice Sheet"
0.3012,79.58365,-26.34146,"GIC","Greenland Ice Sheet"
0.5329,79.58365,-17.56098,"GIC","Greenland Ice Sheet"
0.6118,79.58365,-8.78049,"ARO","Artic Sea Ice"
0.3972,79.58365,0,"ARO","Artic Sea Ice"
0.6401,79.58365,8.78049,"ARO","Artic Sea Ice"
0.2041,79.58365,17.56098,"ARO","Artic Sea Ice"
0.2625,79.58365,26.34146,"ARO","Artic Sea Ice"
0.3406,79.58365,35.12195,"ARO","Artic Sea Ice"
0.2937,79.58365,43.90244,"ARO","Artic Sea Ice"
0.3459,79.58365,52.68293,"ARO","Artic Sea Ice"
0.313,79.58365,61.46341,"ARO","Artic Sea Ice"
0.3774,79.58365,70.2439,"ARO","Artic Sea Ice"
0.3293,79.58365,79.02439,"ARO","Artic Sea Ice"
0.489,79.58365,87.80488,"RAR","Yedoma Permafrost"
-0.0297,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.3307,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.4272,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.5028,79.58365,122.92683,"ARO","Artic Sea Ice"
0.5605,79.58365,131.70732,"ARO","Artic Sea Ice"
0.491,79.58365,140.48781,"ARO","Artic Sea Ice"
0.2534,79.58365,149.2683,"ARO","Artic Sea Ice"
0.4341,79.58365,158.04878,"ARO","Artic Sea Ice"
0.4685,79.58365,166.82927,"ARO","Artic Sea Ice"
0.4619,79.58365,175.60976,"ARO","Artic Sea Ice"
0.6154,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.5935,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.5443,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.7867,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.7293,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.6943,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.6576,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.4197,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.5015,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.4991,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.2962,77.96286,-99.57447,"NEN",NA
0.4317,77.96286,-91.91489,"NEN",NA
0.5132,77.96286,-84.25532,"NEN",NA
0.5479,77.96286,-76.59574,"NEN",NA
0.5278,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.5251,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.5083,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.4856,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.4404,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.3681,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.2731,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.5879,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.6085,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.6813,77.96286,0,"ARO","Artic Sea Ice"
0.6813,77.96286,7.65957,"ARO","Artic Sea Ice"
0.2527,77.96286,15.31915,"ARO","Artic Sea Ice"
0.2923,77.96286,22.97872,"ARO","Artic Sea Ice"
0.3551,77.96286,30.6383,"ARO","Artic Sea Ice"
0.3295,77.96286,38.29787,"ARO","Artic Sea Ice"
0.2901,77.96286,45.95745,"ARO","Artic Sea Ice"
0.3416,77.96286,53.61702,"ARO","Artic Sea Ice"
0.3261,77.96286,61.2766,"ARO","Artic Sea Ice"
0.3687,77.96286,68.93617,"ARO","Artic Sea Ice"
0.3531,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.3988,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.3571,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.0726,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.4775,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.4771,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.6135,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.5716,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5838,77.96286,137.87234,"ARO","Artic Sea Ice"
0.2896,77.96286,145.53192,"ARO","Artic Sea Ice"
0.1836,77.96286,153.19148,"ARO","Artic Sea Ice"
0.2674,77.96286,160.85106,"ARO","Artic Sea Ice"
0.5108,77.96286,168.51064,"ARO","Artic Sea Ice"
0.5554,77.96286,176.17021,"ARO","Artic Sea Ice"
0.4626,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.5766,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.6456,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.6807,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.6954,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.7457,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.6909,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.7127,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.3991,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.2918,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.6038,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.5231,76.34991,-101.8868,"NEN",NA
0.6231,76.34991,-95.09434,"NEN",NA
0.623,76.34991,-88.30189,"NEN",NA
0.5612,76.34991,-81.50944,"NEN",NA
0.1542,76.34991,-74.71698,"NEN",NA
0.5355,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.5421,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.5239,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.5112,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.4838,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.4241,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.3473,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.3534,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.6199,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.6634,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.7045,76.34991,0,"ARO","Artic Sea Ice"
0.7068,76.34991,6.79245,"ARO","Artic Sea Ice"
0.7035,76.34991,13.58491,"ARO","Artic Sea Ice"
0.4948,76.34991,20.37736,"ARO","Artic Sea Ice"
0.4217,76.34991,27.16981,"ARO","Artic Sea Ice"
0.3837,76.34991,33.96227,"ARO","Artic Sea Ice"
0.3521,76.34991,40.75472,"ARO","Artic Sea Ice"
0.3561,76.34991,47.54717,"ARO","Artic Sea Ice"
0.3465,76.34991,54.33962,"ARO","Artic Sea Ice"
0.1711,76.34991,61.13208,"ARO","Artic Sea Ice"
0.0561,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.3293,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.321,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.4557,76.34991,88.30189,"RAR","Yedoma Permafrost"
-0.0153,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.0189,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.0553,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.5281,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.5726,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.5739,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.2258,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.4772,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.347,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.2939,76.34991,156.22641,"ARO","Artic Sea Ice"
0.6197,76.34991,163.01888,"ARO","Artic Sea Ice"
0.6118,76.34991,169.81133,"ARO","Artic Sea Ice"
0.4368,76.34991,176.60378,"ARO","Artic Sea Ice"
0.7267,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.72,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.7219,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.7188,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.6729,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.5821,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.734,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.6847,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.6567,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.6091,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.7106,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.4221,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.3804,74.74123,-103.72881,"NEN",NA
0.4002,74.74123,-97.62712,"NEN",NA
0.6318,74.74123,-91.52542,"NEN",NA
0.5431,74.74123,-85.42373,"NEN",NA
0.6839,74.74123,-79.32204,"NEN",NA
0.2876,74.74123,-73.22034,"NEN",NA
0.4975,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.5554,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.5327,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.5255,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.5112,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.4681,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.4026,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.3035,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.5607,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.6879,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.7195,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.7353,74.74123,0,"ARO","Artic Sea Ice"
0.7422,74.74123,6.1017,"ARO","Artic Sea Ice"
0.7039,74.74123,12.20339,"ARO","Artic Sea Ice"
0.7105,74.74123,18.30508,"ARO","Artic Sea Ice"
0.4558,74.74123,24.40678,"ARO","Artic Sea Ice"
0.467,74.74123,30.50847,"ARO","Artic Sea Ice"
0.4761,74.74123,36.61017,"ARO","Artic Sea Ice"
0.3803,74.74123,42.71186,"ARO","Artic Sea Ice"
0.3964,74.74123,48.81356,"ARO","Artic Sea Ice"
0.4059,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.3245,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.3314,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.293,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.321,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.0594,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.0211,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.0224,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.0422,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.0804,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.6162,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.6876,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.3731,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.1688,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.2677,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.5547,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.3541,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.3593,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.386,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.6251,74.74123,170.84746,"ARO","Artic Sea Ice"
0.5718,74.74123,176.94916,"ARO","Artic Sea Ice"
0.7155,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.7047,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.6789,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.665,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.6704,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.6795,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.5812,73.13449,-144,"ARO","Artic Sea Ice"
0.5838,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.5721,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.6303,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.2138,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.3055,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.7475,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.4953,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.4702,73.13449,-99.69231,"NEN",NA
0.4824,73.13449,-94.15385,"NEN",NA
0.5585,73.13449,-88.61539,"NEN",NA
0.5249,73.13449,-83.07692,"NEN",NA
0.5805,73.13449,-77.53846,"NEN",NA
0.6436,73.13449,-72,"NEN",NA
0.5627,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6479,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.5686,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.5325,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.525,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.5017,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.4548,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.3781,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.4312,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.6833,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.6838,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.7095,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.723,73.13449,0,"ARO","Artic Sea Ice"
0.7286,73.13449,5.53846,"ARO","Artic Sea Ice"
0.7402,73.13449,11.07692,"ARO","Artic Sea Ice"
0.7454,73.13449,16.61539,"ARO","Artic Sea Ice"
0.6993,73.13449,22.15385,"ARO","Artic Sea Ice"
0.4924,73.13449,27.69231,"ARO","Artic Sea Ice"
0.364,73.13449,33.23077,"ARO","Artic Sea Ice"
0.4686,73.13449,38.76923,"ARO","Artic Sea Ice"
0.3452,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.3652,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.1468,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.3967,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.3112,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.1869,73.13449,72,"RAR","Yedoma Permafrost"
0.254,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.0546,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.0389,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.0373,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.0466,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.0646,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.1052,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.1509,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.2783,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.2137,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.1252,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.282,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.4757,73.13449,144,"RAR","Yedoma Permafrost"
0.3034,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.587,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.5769,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.6218,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.6779,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.703,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.545,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.73,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.7107,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.6923,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.6859,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.6994,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.7083,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.7337,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.6609,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.6841,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.6063,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.2681,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.3037,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.3498,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.4,71.52809,-106.47887,"NWN","Boreal Forest dying"
-0.0403,71.52809,-101.40845,"NEN",NA
0.6183,71.52809,-96.33803,"NEN",NA
0.6934,71.52809,-91.26761,"NEN",NA
0.5413,71.52809,-86.19718,"NEN",NA
0.5283,71.52809,-81.12676,"NEN",NA
0.5526,71.52809,-76.05634,"NEN",NA
0.7294,71.52809,-70.98592,"NEN",NA
0.7552,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.6631,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.6425,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.5398,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.5275,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.5189,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.4943,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.4313,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.3506,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.7039,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.6884,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.6889,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.6962,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.703,71.52809,0,"NEU","Cold Water Coral Reefs"
0.7106,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.7231,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.7225,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.7388,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.7379,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.569,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.3394,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.4662,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.4671,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.4435,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.1612,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.3936,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.4085,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.0806,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.0659,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.0632,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.0475,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.053,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.0471,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.064,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.0877,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.1292,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.1758,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.203,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.2169,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.2763,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.2608,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.2017,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.1941,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.6115,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.7147,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.7074,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.7043,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.7467,71.52809,172.39436,"RAR","Yedoma Permafrost"
