"lag1","lat","lon","Acronym","Known_Tipping_system"
0.2405,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.2131,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.1904,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.1928,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.1719,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.3477,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.3641,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.4698,77.96286,0,"ARO","Artic Sea Ice"
0.5287,77.96286,7.65957,"ARO","Artic Sea Ice"
0.4562,77.96286,15.31915,"ARO","Artic Sea Ice"
0.5203,77.96286,22.97872,"ARO","Artic Sea Ice"
0.6273,77.96286,30.6383,"ARO","Artic Sea Ice"
0.6259,77.96286,38.29787,"ARO","Artic Sea Ice"
0.6309,77.96286,45.95745,"ARO","Artic Sea Ice"
0.6466,77.96286,53.61702,"ARO","Artic Sea Ice"
0.6696,77.96286,61.2766,"ARO","Artic Sea Ice"
0.6549,77.96286,68.93617,"ARO","Artic Sea Ice"
0.6429,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.643,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.64,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.5329,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.6171,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.6103,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.5931,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.5789,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5785,77.96286,137.87234,"ARO","Artic Sea Ice"
0.5836,77.96286,145.53192,"ARO","Artic Sea Ice"
0.5852,77.96286,153.19148,"ARO","Artic Sea Ice"
0.5782,77.96286,160.85106,"ARO","Artic Sea Ice"
0.5639,77.96286,168.51064,"ARO","Artic Sea Ice"
0.5569,77.96286,176.17021,"ARO","Artic Sea Ice"
0.6231,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.6545,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.6917,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.7232,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.7395,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.7425,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.7439,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.745,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.5745,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.5271,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.5825,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.5176,76.34991,-101.8868,"NEN",NA
0.5111,76.34991,-95.09434,"NEN",NA
0.513,76.34991,-88.30189,"NEN",NA
0.4607,76.34991,-81.50944,"NEN",NA
0.6605,76.34991,-74.71698,"NEN",NA
0.3183,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.304,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.2754,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.2538,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.22,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.1977,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.1924,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.1228,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.3988,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.4145,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.4681,76.34991,0,"ARO","Artic Sea Ice"
0.515,76.34991,6.79245,"ARO","Artic Sea Ice"
0.6263,76.34991,13.58491,"ARO","Artic Sea Ice"
0.6994,76.34991,20.37736,"ARO","Artic Sea Ice"
0.6815,76.34991,27.16981,"ARO","Artic Sea Ice"
0.654,76.34991,33.96227,"ARO","Artic Sea Ice"
0.6578,76.34991,40.75472,"ARO","Artic Sea Ice"
0.6638,76.34991,47.54717,"ARO","Artic Sea Ice"
0.6718,76.34991,54.33962,"ARO","Artic Sea Ice"
0.5383,76.34991,61.13208,"ARO","Artic Sea Ice"
0.4638,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.6653,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.6601,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.6603,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.4885,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.2777,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.2635,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.6267,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.6078,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.5922,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.5955,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.6232,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.6273,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.6231,76.34991,156.22641,"ARO","Artic Sea Ice"
0.6143,76.34991,163.01888,"ARO","Artic Sea Ice"
0.6013,76.34991,169.81133,"ARO","Artic Sea Ice"
0.5999,76.34991,176.60378,"ARO","Artic Sea Ice"
0.6551,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.685,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.7156,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.7444,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.7621,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.7663,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.7635,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.7584,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.7569,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.6958,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.7418,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.5738,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.754,74.74123,-103.72881,"NEN",NA
0.7281,74.74123,-97.62712,"NEN",NA
0.5279,74.74123,-91.52542,"NEN",NA
0.371,74.74123,-85.42373,"NEN",NA
0.6258,74.74123,-79.32204,"NEN",NA
0.6695,74.74123,-73.22034,"NEN",NA
0.6586,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.6386,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.3091,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.2977,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.2647,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2188,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.2042,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.1971,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.3184,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.5127,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.5152,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.5104,74.74123,0,"ARO","Artic Sea Ice"
0.5078,74.74123,6.1017,"ARO","Artic Sea Ice"
0.581,74.74123,12.20339,"ARO","Artic Sea Ice"
0.6781,74.74123,18.30508,"ARO","Artic Sea Ice"
0.7035,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6897,74.74123,30.50847,"ARO","Artic Sea Ice"
0.6697,74.74123,36.61017,"ARO","Artic Sea Ice"
0.6769,74.74123,42.71186,"ARO","Artic Sea Ice"
0.6846,74.74123,48.81356,"ARO","Artic Sea Ice"
0.5747,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.5102,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.668,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.6725,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.6715,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.5775,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.2748,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.2193,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.184,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.1806,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.652,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.6292,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.6138,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.6201,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.4541,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.6439,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.6616,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.6541,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.6482,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.6417,74.74123,170.84746,"ARO","Artic Sea Ice"
0.6398,74.74123,176.94916,"ARO","Artic Sea Ice"
0.6626,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.6967,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.7181,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.7432,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.7651,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.7715,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.7711,73.13449,-144,"ARO","Artic Sea Ice"
0.7651,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.7582,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.7586,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.4056,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.432,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.7618,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.525,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.4463,73.13449,-99.69231,"NEN",NA
0.3918,73.13449,-94.15385,"NEN",NA
0.4282,73.13449,-88.61539,"NEN",NA
0.3281,73.13449,-83.07692,"NEN",NA
0.3516,73.13449,-77.53846,"NEN",NA
0.6739,73.13449,-72,"NEN",NA
0.6662,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6491,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.4062,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.3165,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.2863,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.2285,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.1932,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.1932,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.2219,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.5514,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.5868,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.5867,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.5637,73.13449,0,"ARO","Artic Sea Ice"
0.4921,73.13449,5.53846,"ARO","Artic Sea Ice"
0.4945,73.13449,11.07692,"ARO","Artic Sea Ice"
0.5782,73.13449,16.61539,"ARO","Artic Sea Ice"
0.6263,73.13449,22.15385,"ARO","Artic Sea Ice"
0.6636,73.13449,27.69231,"ARO","Artic Sea Ice"
0.6433,73.13449,33.23077,"ARO","Artic Sea Ice"
0.6179,73.13449,38.76923,"ARO","Artic Sea Ice"
0.6576,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.6722,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.3212,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.6103,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.6318,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.4299,73.13449,72,"RAR","Yedoma Permafrost"
0.6577,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.2613,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.2204,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.1721,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.1406,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.1179,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.128,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.1658,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.2861,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.2487,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.6431,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.6605,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.6448,73.13449,144,"RAR","Yedoma Permafrost"
0.6761,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.6725,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.6675,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.6676,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.6607,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.6541,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.5971,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.6966,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.7193,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.7412,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.7306,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.7733,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.7729,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.7709,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.7661,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.7631,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.7657,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.4054,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.4282,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.428,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.4421,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.7808,71.52809,-101.40845,"NEN",NA
0.582,71.52809,-96.33803,"NEN",NA
0.7515,71.52809,-91.26761,"NEN",NA
0.379,71.52809,-86.19718,"NEN",NA
0.321,71.52809,-81.12676,"NEN",NA
0.3113,71.52809,-76.05634,"NEN",NA
0.6212,71.52809,-70.98592,"NEN",NA
0.6679,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.6616,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.5517,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.3372,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.3273,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.28,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.2155,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.1932,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.2037,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.5424,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.5889,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.6214,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.6167,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.5924,71.52809,0,"NEU","Cold Water Coral Reefs"
0.5267,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.4871,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.5259,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.5768,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.6338,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.6477,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.6035,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.5854,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.6253,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.5817,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.2995,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.5869,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.6039,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.2356,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.2368,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.194,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.166,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.1321,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.097,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.0827,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.0836,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.0858,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.1037,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.1204,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.1598,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.303,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.2817,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.2461,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.2563,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.6535,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.6849,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.668,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.6658,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.6594,71.52809,172.39436,"RAR","Yedoma Permafrost"
