"lag1","lat","lon","Acronym","Known_Tipping_system"
0.4896,84.39503,-57.27273,"GIC","Greenland Ice Sheet"
0.47,84.39503,-40.90909,"GIC","Greenland Ice Sheet"
0.4319,84.39503,-24.54545,"GIC","Greenland Ice Sheet"
0.3898,84.39503,-8.18182,"ARO","Artic Sea Ice"
0.3834,84.39503,8.18182,"ARO","Artic Sea Ice"
0.395,84.39503,24.54545,"ARO","Artic Sea Ice"
0.3875,84.39503,40.90909,"ARO","Artic Sea Ice"
0.3605,84.39503,57.27273,"ARO","Artic Sea Ice"
0.3201,84.39503,73.63636,"ARO","Artic Sea Ice"
0.2942,84.39503,90,"ARO","Artic Sea Ice"
0.2766,84.39503,106.36364,"ARO","Artic Sea Ice"
0.2674,84.39503,122.72727,"ARO","Artic Sea Ice"
0.2794,84.39503,139.09091,"ARO","Artic Sea Ice"
0.3072,84.39503,155.45454,"ARO","Artic Sea Ice"
0.3449,84.39503,171.81818,"ARO","Artic Sea Ice"
0.4536,82.78807,-173.57143,"ARO","Artic Sea Ice"
0.4807,82.78807,-160.71428,"ARO","Artic Sea Ice"
0.4982,82.78807,-147.85715,"ARO","Artic Sea Ice"
0.5224,82.78807,-135,"ARO","Artic Sea Ice"
0.5429,82.78807,-122.14286,"ARO","Artic Sea Ice"
0.5556,82.78807,-109.28571,"ARO","Artic Sea Ice"
0.5496,82.78807,-96.42857,"ARO","Artic Sea Ice"
0.3307,82.78807,-83.57143,"NEN",NA
0.2748,82.78807,-70.71429,"GIC","Greenland Ice Sheet"
0.5194,82.78807,-57.85714,"GIC","Greenland Ice Sheet"
0.276,82.78807,-45,"GIC","Greenland Ice Sheet"
0.2931,82.78807,-32.14286,"GIC","Greenland Ice Sheet"
0.4369,82.78807,-19.28572,"GIC","Greenland Ice Sheet"
0.3674,82.78807,-6.42857,"ARO","Artic Sea Ice"
0.3441,82.78807,6.42857,"ARO","Artic Sea Ice"
0.429,82.78807,19.28572,"ARO","Artic Sea Ice"
0.4168,82.78807,32.14286,"ARO","Artic Sea Ice"
0.432,82.78807,45,"ARO","Artic Sea Ice"
0.4025,82.78807,57.85714,"ARO","Artic Sea Ice"
0.354,82.78807,70.71429,"ARO","Artic Sea Ice"
0.3273,82.78807,83.57143,"ARO","Artic Sea Ice"
0.3115,82.78807,96.42857,"ARO","Artic Sea Ice"
0.3024,82.78807,109.28571,"ARO","Artic Sea Ice"
0.2979,82.78807,122.14286,"ARO","Artic Sea Ice"
0.3108,82.78807,135,"ARO","Artic Sea Ice"
0.3368,82.78807,147.85715,"ARO","Artic Sea Ice"
0.3723,82.78807,160.71428,"ARO","Artic Sea Ice"
0.414,82.78807,173.57143,"ARO","Artic Sea Ice"
0.5114,81.19255,-174.70589,"ARO","Artic Sea Ice"
0.5405,81.19255,-164.11765,"ARO","Artic Sea Ice"
0.5532,81.19255,-153.52942,"ARO","Artic Sea Ice"
0.5619,81.19255,-142.94118,"ARO","Artic Sea Ice"
0.5812,81.19255,-132.35294,"ARO","Artic Sea Ice"
0.5984,81.19255,-121.76471,"ARO","Artic Sea Ice"
0.6029,81.19255,-111.17647,"ARO","Artic Sea Ice"
0.6004,81.19255,-100.58823,"NEN",NA
0.2814,81.19255,-90,"NEN",NA
0.2922,81.19255,-79.41177,"NEN",NA
0.2658,81.19255,-68.82353,"GIC","Greenland Ice Sheet"
0.2708,81.19255,-58.23529,"GIC","Greenland Ice Sheet"
0.2677,81.19255,-47.64706,"GIC","Greenland Ice Sheet"
0.2696,81.19255,-37.05882,"GIC","Greenland Ice Sheet"
0.3025,81.19255,-26.47059,"GIC","Greenland Ice Sheet"
0.3297,81.19255,-15.88235,"GIC","Greenland Ice Sheet"
0.4169,81.19255,-5.29412,"ARO","Artic Sea Ice"
0.3948,81.19255,5.29412,"ARO","Artic Sea Ice"
0.449,81.19255,15.88235,"ARO","Artic Sea Ice"
0.4654,81.19255,26.47059,"ARO","Artic Sea Ice"
0.4735,81.19255,37.05882,"ARO","Artic Sea Ice"
0.5117,81.19255,47.64706,"ARO","Artic Sea Ice"
0.4871,81.19255,58.23529,"ARO","Artic Sea Ice"
0.428,81.19255,68.82353,"ARO","Artic Sea Ice"
0.3987,81.19255,79.41177,"ARO","Artic Sea Ice"
0.3763,81.19255,90,"RAR","Yedoma Permafrost"
0.3631,81.19255,100.58823,"RAR","Yedoma Permafrost"
0.3655,81.19255,111.17647,"ARO","Artic Sea Ice"
0.3606,81.19255,121.76471,"ARO","Artic Sea Ice"
0.3591,81.19255,132.35294,"ARO","Artic Sea Ice"
0.371,81.19255,142.94118,"ARO","Artic Sea Ice"
0.3928,81.19255,153.52942,"ARO","Artic Sea Ice"
0.425,81.19255,164.11765,"ARO","Artic Sea Ice"
0.4684,81.19255,174.70589,"ARO","Artic Sea Ice"
0.5462,79.58365,-175.60976,"ARO","Artic Sea Ice"
0.583,79.58365,-166.82927,"ARO","Artic Sea Ice"
0.5993,79.58365,-158.04878,"ARO","Artic Sea Ice"
0.5965,79.58365,-149.2683,"ARO","Artic Sea Ice"
0.6021,79.58365,-140.48781,"ARO","Artic Sea Ice"
0.6242,79.58365,-131.70732,"ARO","Artic Sea Ice"
0.6442,79.58365,-122.92683,"ARO","Artic Sea Ice"
0.6504,79.58365,-114.14634,"ARO","Artic Sea Ice"
0.5684,79.58365,-105.36585,"NWN","Boreal Forest dying"
0.3866,79.58365,-96.58537,"NEN",NA
0.3233,79.58365,-87.80488,"NEN",NA
0.312,79.58365,-79.02439,"NEN",NA
0.4979,79.58365,-70.2439,"GIC","Greenland Ice Sheet"
0.2783,79.58365,-61.46341,"GIC","Greenland Ice Sheet"
0.2667,79.58365,-52.68293,"GIC","Greenland Ice Sheet"
0.2749,79.58365,-43.90244,"GIC","Greenland Ice Sheet"
0.2798,79.58365,-35.12195,"GIC","Greenland Ice Sheet"
0.2888,79.58365,-26.34146,"GIC","Greenland Ice Sheet"
0.479,79.58365,-17.56098,"GIC","Greenland Ice Sheet"
0.4997,79.58365,-8.78049,"ARO","Artic Sea Ice"
0.4922,79.58365,0,"ARO","Artic Sea Ice"
0.5293,79.58365,8.78049,"ARO","Artic Sea Ice"
0.5206,79.58365,17.56098,"ARO","Artic Sea Ice"
0.5732,79.58365,26.34146,"ARO","Artic Sea Ice"
0.5212,79.58365,35.12195,"ARO","Artic Sea Ice"
0.5532,79.58365,43.90244,"ARO","Artic Sea Ice"
0.5629,79.58365,52.68293,"ARO","Artic Sea Ice"
0.544,79.58365,61.46341,"ARO","Artic Sea Ice"
0.5107,79.58365,70.2439,"ARO","Artic Sea Ice"
0.4773,79.58365,79.02439,"ARO","Artic Sea Ice"
0.4428,79.58365,87.80488,"RAR","Yedoma Permafrost"
0.2927,79.58365,96.58537,"RAR","Yedoma Permafrost"
0.4334,79.58365,105.36585,"RAR","Yedoma Permafrost"
0.4417,79.58365,114.14634,"RAR","Yedoma Permafrost"
0.4348,79.58365,122.92683,"ARO","Artic Sea Ice"
0.4209,79.58365,131.70732,"ARO","Artic Sea Ice"
0.4093,79.58365,140.48781,"ARO","Artic Sea Ice"
0.4085,79.58365,149.2683,"ARO","Artic Sea Ice"
0.4237,79.58365,158.04878,"ARO","Artic Sea Ice"
0.4578,79.58365,166.82927,"ARO","Artic Sea Ice"
0.5009,79.58365,175.60976,"ARO","Artic Sea Ice"
0.5555,77.96286,-176.17021,"ARO","Artic Sea Ice"
0.6039,77.96286,-168.51064,"ARO","Artic Sea Ice"
0.6315,77.96286,-160.85106,"ARO","Artic Sea Ice"
0.6252,77.96286,-153.19148,"ARO","Artic Sea Ice"
0.6009,77.96286,-145.53192,"ARO","Artic Sea Ice"
0.6232,77.96286,-137.87234,"ARO","Artic Sea Ice"
0.6582,77.96286,-130.21277,"ARO","Artic Sea Ice"
0.6784,77.96286,-122.55319,"NWN","Boreal Forest dying"
0.6119,77.96286,-114.89362,"NWN","Boreal Forest dying"
0.6672,77.96286,-107.23404,"NWN","Boreal Forest dying"
0.4265,77.96286,-99.57447,"NEN",NA
0.4843,77.96286,-91.91489,"NEN",NA
0.3503,77.96286,-84.25532,"NEN",NA
0.3445,77.96286,-76.59574,"NEN",NA
0.3151,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.2979,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.2789,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.2558,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.2533,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.2504,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.2506,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.555,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.5051,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.4996,77.96286,0,"ARO","Artic Sea Ice"
0.5732,77.96286,7.65957,"ARO","Artic Sea Ice"
0.4684,77.96286,15.31915,"ARO","Artic Sea Ice"
0.5488,77.96286,22.97872,"ARO","Artic Sea Ice"
0.4882,77.96286,30.6383,"ARO","Artic Sea Ice"
0.5628,77.96286,38.29787,"ARO","Artic Sea Ice"
0.6139,77.96286,45.95745,"ARO","Artic Sea Ice"
0.6205,77.96286,53.61702,"ARO","Artic Sea Ice"
0.6181,77.96286,61.2766,"ARO","Artic Sea Ice"
0.5847,77.96286,68.93617,"ARO","Artic Sea Ice"
0.5559,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.5188,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.4888,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.4491,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.5032,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.5158,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.5052,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.4861,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.4566,77.96286,137.87234,"ARO","Artic Sea Ice"
0.4242,77.96286,145.53192,"ARO","Artic Sea Ice"
0.4111,77.96286,153.19148,"ARO","Artic Sea Ice"
0.4277,77.96286,160.85106,"ARO","Artic Sea Ice"
0.4603,77.96286,168.51064,"ARO","Artic Sea Ice"
0.504,77.96286,176.17021,"ARO","Artic Sea Ice"
0.5767,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.6293,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.6611,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.6642,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.6463,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.6437,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.6662,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.6908,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.4058,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.3922,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.4416,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.4174,76.34991,-101.8868,"NEN",NA
0.4145,76.34991,-95.09434,"NEN",NA
0.4193,76.34991,-88.30189,"NEN",NA
0.403,76.34991,-81.50944,"NEN",NA
0.599,76.34991,-74.71698,"NEN",NA
0.3226,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.3314,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.3013,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.2807,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.2487,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.2239,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.2017,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.3376,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.5898,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.531,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.5085,76.34991,0,"ARO","Artic Sea Ice"
0.577,76.34991,6.79245,"ARO","Artic Sea Ice"
0.6088,76.34991,13.58491,"ARO","Artic Sea Ice"
0.547,76.34991,20.37736,"ARO","Artic Sea Ice"
0.5385,76.34991,27.16981,"ARO","Artic Sea Ice"
0.577,76.34991,33.96227,"ARO","Artic Sea Ice"
0.639,76.34991,40.75472,"ARO","Artic Sea Ice"
0.6788,76.34991,47.54717,"ARO","Artic Sea Ice"
0.6901,76.34991,54.33962,"ARO","Artic Sea Ice"
0.5611,76.34991,61.13208,"ARO","Artic Sea Ice"
0.3682,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.6155,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.5904,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.5641,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.4333,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.2017,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.204,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.5735,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.565,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.5423,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.5065,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.4599,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.4221,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.413,76.34991,156.22641,"ARO","Artic Sea Ice"
0.4308,76.34991,163.01888,"ARO","Artic Sea Ice"
0.4659,76.34991,169.81133,"ARO","Artic Sea Ice"
0.5171,76.34991,176.60378,"ARO","Artic Sea Ice"
0.5994,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.6523,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.6802,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.6861,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.6765,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.6674,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.6755,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.6954,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.7146,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.5738,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.6481,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.4376,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.6696,74.74123,-103.72881,"NEN",NA
0.6235,74.74123,-97.62712,"NEN",NA
0.4602,74.74123,-91.52542,"NEN",NA
0.4235,74.74123,-85.42373,"NEN",NA
0.5383,74.74123,-79.32204,"NEN",NA
0.6337,74.74123,-73.22034,"NEN",NA
0.6418,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.6508,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.3485,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.3044,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.2535,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2036,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.1751,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.1392,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.525,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.6317,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.5653,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.5123,74.74123,0,"ARO","Artic Sea Ice"
0.5467,74.74123,6.1017,"ARO","Artic Sea Ice"
0.6057,74.74123,12.20339,"ARO","Artic Sea Ice"
0.6192,74.74123,18.30508,"ARO","Artic Sea Ice"
0.6284,74.74123,24.40678,"ARO","Artic Sea Ice"
0.6505,74.74123,30.50847,"ARO","Artic Sea Ice"
0.673,74.74123,36.61017,"ARO","Artic Sea Ice"
0.7052,74.74123,42.71186,"ARO","Artic Sea Ice"
0.735,74.74123,48.81356,"ARO","Artic Sea Ice"
0.6752,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.5957,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.6817,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.6586,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.6425,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.5299,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.2082,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.1878,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.1763,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.1744,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.6216,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.6128,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.5906,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.5522,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.3328,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.406,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.4109,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.4146,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.4447,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.479,74.74123,170.84746,"ARO","Artic Sea Ice"
0.5316,74.74123,176.94916,"ARO","Artic Sea Ice"
0.6138,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.6667,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.6874,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.694,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.6857,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.6678,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.6701,73.13449,-144,"ARO","Artic Sea Ice"
0.6859,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.7129,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.7294,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.4374,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.4078,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.6723,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.4493,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.4566,73.13449,-99.69231,"NEN",NA
0.461,73.13449,-94.15385,"NEN",NA
0.464,73.13449,-88.61539,"NEN",NA
0.4361,73.13449,-83.07692,"NEN",NA
0.4069,73.13449,-77.53846,"NEN",NA
0.6564,73.13449,-72,"NEN",NA
0.6642,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6716,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.4418,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.3255,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.2649,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.1973,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.1553,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.1308,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.2845,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.6822,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.649,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.5567,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.4654,73.13449,0,"ARO","Artic Sea Ice"
0.4767,73.13449,5.53846,"ARO","Artic Sea Ice"
0.5341,73.13449,11.07692,"ARO","Artic Sea Ice"
0.5441,73.13449,16.61539,"ARO","Artic Sea Ice"
0.6106,73.13449,22.15385,"ARO","Artic Sea Ice"
0.6532,73.13449,27.69231,"ARO","Artic Sea Ice"
0.6922,73.13449,33.23077,"ARO","Artic Sea Ice"
0.7018,73.13449,38.76923,"ARO","Artic Sea Ice"
0.7239,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.7522,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.4304,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.7204,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.6975,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.4551,73.13449,72,"RAR","Yedoma Permafrost"
0.6683,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.2579,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.2251,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.1906,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.1655,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.1476,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.1375,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.1424,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.3737,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.2146,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.589,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.5353,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.4119,73.13449,144,"RAR","Yedoma Permafrost"
0.4248,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.4009,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.4228,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.4685,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.479,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.5327,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.5527,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.6779,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.6967,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.7043,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.6705,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.6903,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.685,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.6978,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.7176,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.7372,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.7439,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.3993,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.4152,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.412,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.4416,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.6898,71.52809,-101.40845,"NEN",NA
0.5367,71.52809,-96.33803,"NEN",NA
0.6489,71.52809,-91.26761,"NEN",NA
0.4618,71.52809,-86.19718,"NEN",NA
0.424,71.52809,-81.12676,"NEN",NA
0.3999,71.52809,-76.05634,"NEN",NA
0.608,71.52809,-70.98592,"NEN",NA
0.6675,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.6798,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.6062,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.3425,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.2951,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.2252,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.1478,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.1307,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.1382,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.7063,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.7132,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.6738,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.5866,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.5017,71.52809,0,"NEU","Cold Water Coral Reefs"
0.4803,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.5019,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.5125,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.5769,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.6376,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.6852,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.7132,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.7219,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.7419,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.7305,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.4716,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.7316,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.7103,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.3264,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.3198,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.279,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.2464,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.2185,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.1862,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.1589,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.1344,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.1115,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.1106,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.1362,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.1598,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.3016,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.1604,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.1325,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.1733,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.359,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.4163,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.4449,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.4733,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.4874,71.52809,172.39436,"RAR","Yedoma Permafrost"
0.5455,71.52809,177.46478,"RAR","Yedoma Permafrost"
