"lag1","lat","lon","Acronym","Known_Tipping_system"
0.5029,77.96286,-99.57447,"NEN",NA
0.5805,77.96286,-91.91489,"NEN",NA
0.2931,77.96286,-84.25532,"NEN",NA
0.3848,77.96286,-76.59574,"NEN",NA
0.2563,77.96286,-68.93617,"GIC","Greenland Ice Sheet"
0.2376,77.96286,-61.2766,"GIC","Greenland Ice Sheet"
0.2298,77.96286,-53.61702,"GIC","Greenland Ice Sheet"
0.2077,77.96286,-45.95745,"GIC","Greenland Ice Sheet"
0.1803,77.96286,-38.29787,"GIC","Greenland Ice Sheet"
0.1504,77.96286,-30.6383,"GIC","Greenland Ice Sheet"
0.1136,77.96286,-22.97872,"GIC","Greenland Ice Sheet"
0.4682,77.96286,-15.31915,"GIC","Greenland Ice Sheet"
0.5073,77.96286,-7.65957,"ARO","Artic Sea Ice"
0.5455,77.96286,0,"ARO","Artic Sea Ice"
0.5574,77.96286,7.65957,"ARO","Artic Sea Ice"
0.1719,77.96286,15.31915,"ARO","Artic Sea Ice"
0.3045,77.96286,22.97872,"ARO","Artic Sea Ice"
0.5616,77.96286,30.6383,"ARO","Artic Sea Ice"
0.5581,77.96286,38.29787,"ARO","Artic Sea Ice"
0.5522,77.96286,45.95745,"ARO","Artic Sea Ice"
0.5308,77.96286,53.61702,"ARO","Artic Sea Ice"
0.5545,77.96286,61.2766,"ARO","Artic Sea Ice"
0.5601,77.96286,68.93617,"ARO","Artic Sea Ice"
0.5773,77.96286,76.59574,"RAR","Yedoma Permafrost"
0.5915,77.96286,84.25532,"RAR","Yedoma Permafrost"
0.5087,77.96286,91.91489,"RAR","Yedoma Permafrost"
0.5272,77.96286,99.57447,"RAR","Yedoma Permafrost"
0.5369,77.96286,107.23404,"RAR","Yedoma Permafrost"
0.5008,77.96286,114.89362,"RAR","Yedoma Permafrost"
0.6146,77.96286,122.55319,"RAR","Yedoma Permafrost"
0.5836,77.96286,130.21277,"RAR","Yedoma Permafrost"
0.5556,77.96286,137.87234,"ARO","Artic Sea Ice"
0.189,77.96286,145.53192,"ARO","Artic Sea Ice"
-0.0039,77.96286,153.19148,"ARO","Artic Sea Ice"
0.1882,77.96286,160.85106,"ARO","Artic Sea Ice"
0.2483,77.96286,168.51064,"ARO","Artic Sea Ice"
0.3847,77.96286,176.17021,"ARO","Artic Sea Ice"
0.5073,76.34991,-176.60378,"ARO","Artic Sea Ice"
0.6243,76.34991,-169.81133,"ARO","Artic Sea Ice"
0.6677,76.34991,-163.01888,"ARO","Artic Sea Ice"
0.698,76.34991,-156.22641,"ARO","Artic Sea Ice"
0.7025,76.34991,-149.43396,"ARO","Artic Sea Ice"
0.7131,76.34991,-142.64151,"ARO","Artic Sea Ice"
0.6756,76.34991,-135.84906,"ARO","Artic Sea Ice"
0.631,76.34991,-129.05661,"ARO","Artic Sea Ice"
0.3292,76.34991,-122.26415,"NWN","Boreal Forest dying"
0.2566,76.34991,-115.47169,"NWN","Boreal Forest dying"
0.4096,76.34991,-108.67924,"NWN","Boreal Forest dying"
0.3979,76.34991,-101.8868,"NEN",NA
0.4472,76.34991,-95.09434,"NEN",NA
0.489,76.34991,-88.30189,"NEN",NA
0.4395,76.34991,-81.50944,"NEN",NA
0.6681,76.34991,-74.71698,"NEN",NA
0.3622,76.34991,-67.92453,"GIC","Greenland Ice Sheet"
0.2961,76.34991,-61.13208,"GIC","Greenland Ice Sheet"
0.2601,76.34991,-54.33962,"GIC","Greenland Ice Sheet"
0.258,76.34991,-47.54717,"GIC","Greenland Ice Sheet"
0.2372,76.34991,-40.75472,"GIC","Greenland Ice Sheet"
0.2098,76.34991,-33.96227,"GIC","Greenland Ice Sheet"
0.1732,76.34991,-27.16981,"GIC","Greenland Ice Sheet"
0.1549,76.34991,-20.37736,"GIC","Greenland Ice Sheet"
0.5109,76.34991,-13.58491,"GIC","Greenland Ice Sheet"
0.5367,76.34991,-6.79245,"ARO","Artic Sea Ice"
0.5562,76.34991,0,"ARO","Artic Sea Ice"
0.5694,76.34991,6.79245,"ARO","Artic Sea Ice"
0.573,76.34991,13.58491,"ARO","Artic Sea Ice"
0.58,76.34991,20.37736,"ARO","Artic Sea Ice"
0.5818,76.34991,27.16981,"ARO","Artic Sea Ice"
0.574,76.34991,33.96227,"ARO","Artic Sea Ice"
0.5658,76.34991,40.75472,"ARO","Artic Sea Ice"
0.5696,76.34991,47.54717,"ARO","Artic Sea Ice"
0.541,76.34991,54.33962,"ARO","Artic Sea Ice"
0.3911,76.34991,61.13208,"ARO","Artic Sea Ice"
0.1736,76.34991,67.92453,"RAR","Yedoma Permafrost"
0.5968,76.34991,74.71698,"RAR","Yedoma Permafrost"
0.6165,76.34991,81.50944,"RAR","Yedoma Permafrost"
0.6169,76.34991,88.30189,"RAR","Yedoma Permafrost"
0.4869,76.34991,95.09434,"RAR","Yedoma Permafrost"
0.1684,76.34991,101.8868,"RAR","Yedoma Permafrost"
0.1746,76.34991,108.67924,"RAR","Yedoma Permafrost"
0.5932,76.34991,115.47169,"RAR","Yedoma Permafrost"
0.5988,76.34991,122.26415,"RAR","Yedoma Permafrost"
0.5455,76.34991,129.05661,"RAR","Yedoma Permafrost"
0.3137,76.34991,135.84906,"RAR","Yedoma Permafrost"
0.3774,76.34991,142.64151,"RAR","Yedoma Permafrost"
0.2222,76.34991,149.43396,"RAR","Yedoma Permafrost"
0.2911,76.34991,156.22641,"ARO","Artic Sea Ice"
0.5395,76.34991,163.01888,"ARO","Artic Sea Ice"
0.6111,76.34991,169.81133,"ARO","Artic Sea Ice"
0.4362,76.34991,176.60378,"ARO","Artic Sea Ice"
0.7102,74.74123,-176.94916,"ARO","Artic Sea Ice"
0.7187,74.74123,-170.84746,"ARO","Artic Sea Ice"
0.7181,74.74123,-164.74576,"ARO","Artic Sea Ice"
0.7175,74.74123,-158.64407,"ARO","Artic Sea Ice"
0.6986,74.74123,-152.54237,"ARO","Artic Sea Ice"
0.673,74.74123,-146.44067,"ARO","Artic Sea Ice"
0.6653,74.74123,-140.33899,"ARO","Artic Sea Ice"
0.6736,74.74123,-134.23729,"ARO","Artic Sea Ice"
0.7102,74.74123,-128.13559,"ARO","Artic Sea Ice"
0.556,74.74123,-122.0339,"NWN","Boreal Forest dying"
0.639,74.74123,-115.93221,"NWN","Boreal Forest dying"
0.371,74.74123,-109.83051,"NWN","Boreal Forest dying"
0.7582,74.74123,-103.72881,"NEN",NA
0.7336,74.74123,-97.62712,"NEN",NA
0.5157,74.74123,-91.52542,"NEN",NA
0.3849,74.74123,-85.42373,"NEN",NA
0.6733,74.74123,-79.32204,"NEN",NA
0.6605,74.74123,-73.22034,"NEN",NA
0.6776,74.74123,-67.11864,"GIC","Greenland Ice Sheet"
0.6602,74.74123,-61.01695,"GIC","Greenland Ice Sheet"
0.2898,74.74123,-54.91525,"GIC","Greenland Ice Sheet"
0.2848,74.74123,-48.81356,"GIC","Greenland Ice Sheet"
0.2733,74.74123,-42.71186,"GIC","Greenland Ice Sheet"
0.2681,74.74123,-36.61017,"GIC","Greenland Ice Sheet"
0.2425,74.74123,-30.50847,"GIC","Greenland Ice Sheet"
0.2064,74.74123,-24.40678,"GIC","Greenland Ice Sheet"
0.3445,74.74123,-18.30508,"GIC","Greenland Ice Sheet"
0.5445,74.74123,-12.20339,"GIC","Greenland Ice Sheet"
0.544,74.74123,-6.1017,"ARO","Artic Sea Ice"
0.5619,74.74123,0,"ARO","Artic Sea Ice"
0.5755,74.74123,6.1017,"ARO","Artic Sea Ice"
0.5816,74.74123,12.20339,"ARO","Artic Sea Ice"
0.5884,74.74123,18.30508,"ARO","Artic Sea Ice"
0.5928,74.74123,24.40678,"ARO","Artic Sea Ice"
0.5952,74.74123,30.50847,"ARO","Artic Sea Ice"
0.59,74.74123,36.61017,"ARO","Artic Sea Ice"
0.5913,74.74123,42.71186,"ARO","Artic Sea Ice"
0.5876,74.74123,48.81356,"ARO","Artic Sea Ice"
0.5156,74.74123,54.91525,"RAR","Yedoma Permafrost"
0.4258,74.74123,61.01695,"RAR","Yedoma Permafrost"
0.5813,74.74123,67.11864,"RAR","Yedoma Permafrost"
0.6055,74.74123,73.22034,"RAR","Yedoma Permafrost"
0.6098,74.74123,79.32204,"RAR","Yedoma Permafrost"
0.5473,74.74123,85.42373,"RAR","Yedoma Permafrost"
0.1486,74.74123,91.52542,"RAR","Yedoma Permafrost"
0.1528,74.74123,97.62712,"RAR","Yedoma Permafrost"
0.1806,74.74123,103.72881,"RAR","Yedoma Permafrost"
0.1692,74.74123,109.83051,"RAR","Yedoma Permafrost"
0.64,74.74123,115.93221,"RAR","Yedoma Permafrost"
0.6158,74.74123,122.0339,"RAR","Yedoma Permafrost"
0.3294,74.74123,128.13559,"RAR","Yedoma Permafrost"
0.2002,74.74123,134.23729,"RAR","Yedoma Permafrost"
0.302,74.74123,140.33899,"RAR","Yedoma Permafrost"
0.4601,74.74123,146.44067,"RAR","Yedoma Permafrost"
0.5259,74.74123,152.54237,"RAR","Yedoma Permafrost"
0.4567,74.74123,158.64407,"RAR","Yedoma Permafrost"
0.4509,74.74123,164.74576,"RAR","Yedoma Permafrost"
0.5319,74.74123,170.84746,"ARO","Artic Sea Ice"
0.6962,74.74123,176.94916,"ARO","Artic Sea Ice"
0.7138,73.13449,-177.23077,"RAR","Yedoma Permafrost"
0.7367,73.13449,-171.69231,"ARO","Artic Sea Ice"
0.7473,73.13449,-166.15384,"ARO","Artic Sea Ice"
0.7675,73.13449,-160.61539,"ARO","Artic Sea Ice"
0.7619,73.13449,-155.07692,"ARO","Artic Sea Ice"
0.7555,73.13449,-149.53847,"ARO","Artic Sea Ice"
0.7359,73.13449,-144,"ARO","Artic Sea Ice"
0.73,73.13449,-138.46153,"ARO","Artic Sea Ice"
0.7307,73.13449,-132.92308,"ARO","Artic Sea Ice"
0.6973,73.13449,-127.38461,"NWN","Boreal Forest dying"
0.1473,73.13449,-121.84615,"NWN","Boreal Forest dying"
0.2075,73.13449,-116.30769,"NWN","Boreal Forest dying"
0.6857,73.13449,-110.76923,"NWN","Boreal Forest dying"
0.3564,73.13449,-105.23077,"NWN","Boreal Forest dying"
0.3617,73.13449,-99.69231,"NEN",NA
0.3773,73.13449,-94.15385,"NEN",NA
0.4483,73.13449,-88.61539,"NEN",NA
0.3927,73.13449,-83.07692,"NEN",NA
0.4412,73.13449,-77.53846,"NEN",NA
0.7066,73.13449,-72,"NEN",NA
0.7199,73.13449,-66.46154,"GIC","Greenland Ice Sheet"
0.6711,73.13449,-60.92308,"GIC","Greenland Ice Sheet"
0.3919,73.13449,-55.38462,"GIC","Greenland Ice Sheet"
0.2976,73.13449,-49.84615,"GIC","Greenland Ice Sheet"
0.3088,73.13449,-44.30769,"GIC","Greenland Ice Sheet"
0.2989,73.13449,-38.76923,"GIC","Greenland Ice Sheet"
0.2942,73.13449,-33.23077,"GIC","Greenland Ice Sheet"
0.2535,73.13449,-27.69231,"GIC","Greenland Ice Sheet"
0.2266,73.13449,-22.15385,"GIC","Greenland Ice Sheet"
0.5418,73.13449,-16.61539,"GIC","Greenland Ice Sheet"
0.5283,73.13449,-11.07692,"GIC","Greenland Ice Sheet"
0.5414,73.13449,-5.53846,"ARO","Artic Sea Ice"
0.5589,73.13449,0,"ARO","Artic Sea Ice"
0.572,73.13449,5.53846,"ARO","Artic Sea Ice"
0.5813,73.13449,11.07692,"ARO","Artic Sea Ice"
0.5807,73.13449,16.61539,"ARO","Artic Sea Ice"
0.5898,73.13449,22.15385,"ARO","Artic Sea Ice"
0.6015,73.13449,27.69231,"ARO","Artic Sea Ice"
0.6052,73.13449,33.23077,"ARO","Artic Sea Ice"
0.6029,73.13449,38.76923,"ARO","Artic Sea Ice"
0.611,73.13449,44.30769,"RAR","Yedoma Permafrost"
0.6065,73.13449,49.84615,"RAR","Yedoma Permafrost"
0.1949,73.13449,55.38462,"RAR","Yedoma Permafrost"
0.5672,73.13449,60.92308,"RAR","Yedoma Permafrost"
0.5821,73.13449,66.46154,"RAR","Yedoma Permafrost"
0.3267,73.13449,72,"RAR","Yedoma Permafrost"
0.6175,73.13449,77.53846,"RAR","Yedoma Permafrost"
0.1198,73.13449,83.07692,"RAR","Yedoma Permafrost"
0.1311,73.13449,88.61539,"RAR","Yedoma Permafrost"
0.1469,73.13449,94.15385,"RAR","Yedoma Permafrost"
0.1488,73.13449,99.69231,"RAR","Yedoma Permafrost"
0.1726,73.13449,105.23077,"RAR","Yedoma Permafrost"
0.173,73.13449,110.76923,"RAR","Yedoma Permafrost"
0.1787,73.13449,116.30769,"RAR","Yedoma Permafrost"
0.2889,73.13449,121.84615,"RAR","Yedoma Permafrost"
0.1847,73.13449,127.38461,"RAR","Yedoma Permafrost"
0.1578,73.13449,132.92308,"RAR","Yedoma Permafrost"
0.2391,73.13449,138.46153,"RAR","Yedoma Permafrost"
0.5227,73.13449,144,"RAR","Yedoma Permafrost"
0.352,73.13449,149.53847,"RAR","Yedoma Permafrost"
0.5794,73.13449,155.07692,"RAR","Yedoma Permafrost"
0.5322,73.13449,160.61539,"RAR","Yedoma Permafrost"
0.6053,73.13449,166.15384,"RAR","Yedoma Permafrost"
0.6537,73.13449,171.69231,"RAR","Yedoma Permafrost"
0.6843,73.13449,177.23077,"RAR","Yedoma Permafrost"
0.5166,71.52809,-177.46478,"RAR","Yedoma Permafrost"
0.7517,71.52809,-172.39436,"RAR","Yedoma Permafrost"
0.7655,71.52809,-167.32394,"NWN","Boreal Forest dying"
0.7737,71.52809,-162.25352,"NWN","Boreal Forest dying"
0.7346,71.52809,-157.18311,"NWN","Boreal Forest dying"
0.7743,71.52809,-152.11267,"NWN","Boreal Forest dying"
0.772,71.52809,-147.04225,"NWN","Boreal Forest dying"
0.7719,71.52809,-141.97183,"NWN","Boreal Forest dying"
0.7713,71.52809,-136.90141,"NWN","Boreal Forest dying"
0.77,71.52809,-131.83098,"NWN","Boreal Forest dying"
0.7536,71.52809,-126.76057,"NWN","Boreal Forest dying"
0.186,71.52809,-121.69014,"NWN","Boreal Forest dying"
0.2158,71.52809,-116.61972,"NWN","Boreal Forest dying"
0.263,71.52809,-111.54929,"NWN","Boreal Forest dying"
0.3024,71.52809,-106.47887,"NWN","Boreal Forest dying"
0.7249,71.52809,-101.40845,"NEN",NA
0.5303,71.52809,-96.33803,"NEN",NA
0.7801,71.52809,-91.26761,"NEN",NA
0.4406,71.52809,-86.19718,"NEN",NA
0.4226,71.52809,-81.12676,"NEN",NA
0.4222,71.52809,-76.05634,"NEN",NA
0.6681,71.52809,-70.98592,"NEN",NA
0.7284,71.52809,-65.91549,"GIC","Greenland Ice Sheet"
0.6766,71.52809,-60.84507,"GIC","Greenland Ice Sheet"
0.5275,71.52809,-55.77465,"GIC","Greenland Ice Sheet"
0.3095,71.52809,-50.70422,"GIC","Greenland Ice Sheet"
0.3173,71.52809,-45.6338,"GIC","Greenland Ice Sheet"
0.3229,71.52809,-40.56338,"GIC","Greenland Ice Sheet"
0.3138,71.52809,-35.49296,"GIC","Greenland Ice Sheet"
0.2972,71.52809,-30.42253,"GIC","Greenland Ice Sheet"
0.2557,71.52809,-25.35211,"GIC","Greenland Ice Sheet"
0.5595,71.52809,-20.28169,"GIC","Greenland Ice Sheet"
0.5304,71.52809,-15.21127,"GIC","Greenland Ice Sheet"
0.5204,71.52809,-10.14085,"GIC","Greenland Ice Sheet"
0.5345,71.52809,-5.07042,"NEU","Cold Water Coral Reefs"
0.5567,71.52809,0,"NEU","Cold Water Coral Reefs"
0.5786,71.52809,5.07042,"NEU","Cold Water Coral Reefs"
0.5925,71.52809,10.14085,"NEU","Cold Water Coral Reefs"
0.5931,71.52809,15.21127,"NEU","Cold Water Coral Reefs"
0.5965,71.52809,20.28169,"NEU","Cold Water Coral Reefs"
0.6103,71.52809,25.35211,"NEU","Cold Water Coral Reefs"
0.612,71.52809,30.42253,"NEU","Cold Water Coral Reefs"
0.6141,71.52809,35.49296,"NEU","Cold Water Coral Reefs"
0.6183,71.52809,40.56338,"RAR","Yedoma Permafrost"
0.6344,71.52809,45.6338,"RAR","Yedoma Permafrost"
0.6196,71.52809,50.70422,"RAR","Yedoma Permafrost"
0.2604,71.52809,55.77465,"RAR","Yedoma Permafrost"
0.5848,71.52809,60.84507,"RAR","Yedoma Permafrost"
0.6026,71.52809,65.91549,"RAR","Yedoma Permafrost"
0.1091,71.52809,70.98592,"RAR","Yedoma Permafrost"
0.1489,71.52809,76.05634,"RAR","Yedoma Permafrost"
0.1294,71.52809,81.12676,"RAR","Yedoma Permafrost"
0.1207,71.52809,86.19718,"RAR","Yedoma Permafrost"
0.1262,71.52809,91.26761,"RAR","Yedoma Permafrost"
0.1333,71.52809,96.33803,"RAR","Yedoma Permafrost"
0.1453,71.52809,101.40845,"RAR","Yedoma Permafrost"
0.1654,71.52809,106.47887,"RAR","Yedoma Permafrost"
0.1672,71.52809,111.54929,"RAR","Yedoma Permafrost"
0.1779,71.52809,116.61972,"RAR","Yedoma Permafrost"
0.1739,71.52809,121.69014,"RAR","Yedoma Permafrost"
0.1651,71.52809,126.76057,"RAR","Yedoma Permafrost"
0.2762,71.52809,131.83098,"RAR","Yedoma Permafrost"
0.2273,71.52809,136.90141,"RAR","Yedoma Permafrost"
0.1778,71.52809,141.97183,"RAR","Yedoma Permafrost"
0.1816,71.52809,147.04225,"RAR","Yedoma Permafrost"
0.5499,71.52809,152.11267,"RAR","Yedoma Permafrost"
0.6146,71.52809,157.18311,"RAR","Yedoma Permafrost"
0.6647,71.52809,162.25352,"RAR","Yedoma Permafrost"
0.6927,71.52809,167.32394,"RAR","Yedoma Permafrost"
0.702,71.52809,172.39436,"RAR","Yedoma Permafrost"
